source,lens,rx_index,tx_index,native_rx,native_tx,freq_ghz,channel_real,channel_imag,magnitude_linear,magnitude_db,phase_deg
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.66,-0.0042604273185133,0.007902325130999,0.00897763796398322,-40.936758242475605,118.33070152534198
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.665,-0.0041279476135969,0.0078835086897015,0.008898857272773814,-41.01331517494815,117.63736700021056
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.67,-0.004023459739983,0.0078354654833674,0.008808106926025933,-41.102348437717076,117.18019871991956
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.675,-0.0039589935913681,0.0077748829498887,0.00872481719814024,-41.18487327172099,116.98533015583179
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.68,-0.003933971747756,0.0077257631346583,0.008669691443470618,-41.23992717800213,116.98527192829806
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.685,-0.003932430408895,0.0077057322487235,0.00865114549697434,-41.258527677113634,117.03637248005707
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.69,-0.0039327950216829,0.0077184094116091,0.008662604719585774,-41.247030045898015,117.00040661583475
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.695,-0.00391656300053,0.0077550993300974,0.008687982007163557,-41.22162174358908,116.79517573279037
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.7,-0.0038732287939637,0.0077975438907742,0.008706525829453419,-41.20310214459728,116.41470315831403
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.705,-0.0038072981406003,0.0078219948336482,0.008699374822884551,-41.21023913320747,115.95416044532631
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.71,-0.0037421293091028,0.007813548669219,0.008663433186231669,-41.24619939206941,115.59107771096235
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.715,-0.0037072433624416,0.0077815107069909,0.008619487353165577,-41.29037126427606,115.47392019528526
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.72,-0.0037147216498851,0.0077552385628223,0.008599004715803521,-41.311036257566975,115.59419479167894
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.725,-0.0037520676851272,0.0077617699280381,0.008621083709695224,-41.28876275877719,115.79929093513655
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.73,-0.0037962850183248,0.0078114005737006,0.008685030734727851,-41.22457280651591,115.91942164474868
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.735,-0.0038270861841738,0.0079018697142601,0.00877987093539734,-41.13023736401172,115.84214426997873
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.74,-0.0038280680309981,0.0080253351479768,0.00889157517469776,-41.02042590752213,115.50104412860173
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.745,-0.0037857717834413,0.0081670545041561,0.009001824663375574,-40.91338900917732,114.86969794581297
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.75,-0.0036948591005057,0.008306598290801,0.009091290279015838,-40.827489505439054,113.97998300040848
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.755,-0.0035601998679339,0.0084236282855272,0.009145082645464198,-40.77624730772751,112.91108092411454
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.76,-0.0033925098832696,0.0085018817335367,0.009153748757701781,-40.768020235904636,111.75350568285954
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.765,-0.0032101026736199,0.0085267610847949,0.009111005091226452,-40.808674213568004,110.63004422057297
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.77,-0.0030426990706473,0.0084931477904319,0.009021728050913318,-40.89420536646372,109.71023570551777
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.775,-0.0029219884891062,0.0084186354652047,0.008911309658320234,-41.00116929617792,109.14115968456402
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.78,-0.0028603074606508,0.0083405673503875,0.008817393180288865,-41.09319585916264,108.92885109270979
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.785,-0.0028404598124325,0.0082931127399206,0.008766067012239722,-41.143904274063985,108.90675683283754
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.79,-0.0028301854617893,0.0082869930192828,0.008756951698494482,-41.152940915256465,108.85613413070067
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.795,-0.0028036355506628,0.0083112036809325,0.008771344191564154,-41.13867693485603,108.6409005861492
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.8,-0.0027487473562359,0.0083447685465216,0.008785828027194138,-41.12434603637317,108.23176281289658
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.805,-0.0026677451096475,0.0083650583401322,0.008780151764284228,-41.129959545610156,107.68827816336868
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.81,-0.0025774063542485,0.0083548920229077,0.008743411475469243,-41.16638165419096,107.14450697253751
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.815,-0.0025029424577951,0.0083134118467569,0.008682023812500824,-41.22758054680994,106.75562097397408
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.82,-0.0024624455254524,0.0082573071122169,0.008616655889107348,-41.29322500994288,106.6053231772147
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.825,-0.0024582541082054,0.0082079591229557,0.008568174030948509,-41.34223441982411,106.67276822122892
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.83,-0.0024833660572767,0.0081813381984829,0.008549935771243515,-41.360742955259454,106.88515938966361
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.835,-0.0025272325146943,0.0081902528181672,0.008571297766897603,-41.339068344891025,107.14844057703833
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.84,-0.0025716214440762,0.0082448348402976,0.00863658140674988,-41.27316258093879,107.32306420234397
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.845,-0.0025902616325765,0.0083430269733071,0.008735877426024686,-41.1738693645234,107.24801378235237
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.85,-0.0025624842382967,0.0084640709683299,0.008843462151693987,-41.06755357074576,106.84360602705067
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.855,-0.0024864599108695,0.0085799265652894,0.008932951514148049,-40.98010046495713,106.16157095127679
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.86,-0.0023751507978886,0.0086715472862124,0.008990943979901581,-40.92389416591399,105.31772663680212
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.865,-0.0022438070736825,0.0087305093184113,0.009014236692187207,-40.901420851723636,104.41350280712508
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.87,-0.0021077143028378,0.008753590285778,0.009003766016154241,-40.91151599358461,103.53813615576287
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.875,-0.0019831552635878,0.0087439781054854,0.00896605029590533,-40.9479765849502,102.7786395311779
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.88,-0.0018824590370059,0.0087142195552587,0.008915227113386307,-40.99735177588787,102.1898117609291
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.885,-0.0018075902480632,0.008679580874741,0.008865805471927687,-41.045636039112225,101.7641400762754
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.89,-0.0017538603860884,0.0086511606350541,0.008827151668992655,-41.0835882251566,101.46032200220715
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.895,-0.0017143706791102,0.0086370771750807,0.008805576014872212,-41.10484458973594,101.22670162937702
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.9,-0.0016768327914178,0.0086433868855237,0.008804538889869084,-41.10586767827081,100.97910225831896
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.905,-0.0016234847716987,0.0086649116128683,0.008815690333873888,-41.094873471143,100.61207814057566
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.91,-0.0015456088585779,0.0086798956617712,0.00881643326084585,-41.09414151374074,100.09669831906058
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.915,-0.0014584450982511,0.0086657460778951,0.008787617264717835,-41.12257733143652,99.55335206861966
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.92,-0.0013916252646595,0.0086216647177934,0.008733253882905396,-41.17647828717252,99.16904537355822
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.925,-0.0013647121377289,0.0085706990212202,0.008678670458728657,-41.23093604177917,99.04725349028669
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.93,-0.0013749245554208,0.008542314171791,0.008652256869897037,-41.257411912437775,99.14359694372577
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.935,-0.00140162918251,0.0085565065965056,0.008670546090143774,-41.239070976733345,99.30291819854043
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.94,-0.0014164581662043,0.0086169159039855,0.008732559386168817,-41.177169044816395,99.33486146435826
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.945,-0.0013933370355516,0.0087085226550698,0.008819283130079432,-41.09133429578456,99.0901063492767
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.95,-0.0013225360307842,0.0088022872805595,0.008901087738148747,-41.01113836190994,98.54472525540616
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.955,-0.0012167202075943,0.0088724615052342,0.008955500054459886,-40.95820318272153,97.80852015876562
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.96,-0.0010972102172672,0.0089124478399753,0.008979732555101845,-40.93473195612634,97.01836079656682
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.965,-0.000976039271336,0.0089284237474203,0.00898161473637613,-40.93291155606149,96.23869876973554
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.97,-0.0008555866661481,0.0089227128773927,0.008963639530663866,-40.950312335446654,95.47726731455933
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.975,-0.0007434085127897,0.0088921142742037,0.00892313579871927,-40.98964995113818,94.77899248342025
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.98,-0.0006537268054671,0.008841005153954,0.008865141333810049,-41.0462867240937,94.22890226534486
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.985,-0.0005953818908892,0.0087863635271787,0.008806512568987507,-41.10392081449436,93.87655266786663
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.99,-0.0005622578901238,0.0087469611316919,0.008765013575251055,-41.14494813868939,93.67793372624126
SIonna-RT,with,1,3,rx_index 2,tx_index 3,37.995,-0.0005384934484027,0.0087324772030115,0.00874906470973259,-41.16076742666831,93.5287103497247
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.0,-0.0005057143280282,0.0087415939196944,0.008756209867197742,-41.15367675781158,93.31095642893094
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.005,-0.0004484045202843,0.0087605398148298,0.008772008006210981,-41.138019612275926,92.93010317362778
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.01,-0.0003646966069936,0.0087642250582575,0.008771809647213129,-41.1382160261236,92.38281515399107
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.015,-0.000275033264188,0.008731834590435,0.008736164983053324,-41.17358345763773,91.8040924734398
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.02,-0.0002117925469065,0.0086657395586371,0.008668327300065053,-41.24129397766602,91.40004251377911
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.025,-0.000194549182197,0.0085917366668581,0.008593939046614624,-41.31615461837812,91.2971699345723
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.03,-0.0002204539632657,0.0085393814370036,0.0085422265994623,-41.368578244719146,91.47882803834803
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.035,-0.0002729048137553,0.0085282148793339,0.008532580270086122,-41.37839234826104,91.83285251026827
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.04,-0.0003310555766802,0.0085684712976217,0.008574864323883961,-41.33545485743486,92.21260674573499
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.045,-0.0003690021403599,0.0086622899398207,0.008670145880036223,-41.239471904312566,92.43924998338902
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.05,-0.000358938879799,0.0087963733822107,0.008803693645209167,-41.106701572510254,92.33667659922568
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.055,-0.000284663401544,0.0089410776272416,0.008945607994347777,-40.96780273945717,91.82355021341974
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.06,-0.0001492391747888,0.00906418915838,0.009065417664409355,-40.852243643460575,90.9432727145653
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.065,2.9909373552072797e-05,0.009140808135271,0.00914085706793749,-40.78026163800341,89.81252480838882
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.07,0.0002268192183692,0.0091556627303361,0.009158471869776481,-40.763539683603156,88.5808644731511
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.075,0.0004081086663063,0.0091071277856826,0.009116267283722345,-40.80365900080296,87.43417774704594
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.08,0.0005424785194918,0.0090150693431496,0.009031376318474707,-40.88492122413554,86.55639970743985
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.085,0.0006183195509947,0.0089163780212402,0.008937791454537165,-40.97539565898727,86.03308933455604
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.09,0.0006511250976473,0.0088435113430023,0.00886744928187337,-41.04402573665921,85.78905665778663
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.095,0.0006684397812932,0.0088089909404516,0.008834315657150454,-41.076541742237524,85.66062409642679
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.1,0.0006949318340048,0.0088085709139704,0.00883594091200018,-41.07494394038976,85.48912512524825
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.105,0.0007489285198971,0.0088285617530345,0.008860270681816603,-41.05106020374066,85.15119715384041
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.11,0.0008406727574765,0.0088450675830245,0.008884928318981196,-41.02692143212351,84.57067521731892
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.115,0.0009622236830182,0.0088278306648135,0.00888011647799637,-41.03162675330338,83.7793816743373
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.12,0.0010833556298166,0.008757883682847,0.008824635177894499,-41.08606479756158,82.94829903185148
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.125,0.0011669762898236,0.0086419377475976,0.008720373942346897,-41.189297829752874,82.30950317343574
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.13,0.0011883398983627,0.0085079772397875,0.008590566245992333,-41.319564175284626,82.0487316844434
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.135,0.0011419350048527,0.0083935121074318,0.008470835912288241,-41.44147461704271,82.25249223957242
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.14,0.0010429910616949,0.0083358073607087,0.008400804408484987,-41.513582532476896,82.86811357264148
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.145,0.0009289690642617,0.008360899053514,0.008412349048001193,-41.50165431439838,83.65994174017486
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.15,0.0008499752148054,0.0084667298942804,0.008509287453628823,-41.40213610245215,84.26728226023918
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.155,0.0008444155682809,0.0086186369881033,0.008659904224912505,-41.24973822159767,84.40427459524534
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.16,0.0009187242249026,0.0087695149704813,0.008817507982356382,-41.09308277000161,84.01931560362337
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.165,0.0010540825314819,0.0088843554258346,0.008946667609547813,-40.96677394905612,83.23378406928977
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.17,0.0012236621696501,0.008945851586759,0.009029153322308317,-40.88705944486867,82.2111094241161
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.175,0.0013993504690006,0.0089487452059984,0.009057495376591233,-40.85983757958957,81.11240946065932
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.18,0.0015535126440227,0.0089004356414079,0.00903499618937288,-40.881440525447104,80.09913817215882
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.185,0.0016658707754686,0.0088230809196829,0.00897896889157284,-40.935470661779114,79.30794850257638
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.19,0.0017338348552584,0.0087447976693511,0.008915024934524712,-40.99754875608471,78.78538439230502
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.195,0.0017698148731142,0.0086866850033402,0.008865141907062274,-41.04628616243255,78.48423747726426
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.2,0.0017919522942975,0.0086601516231894,0.008843603290608874,-41.06741494774553,78.30938233219075
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.205,0.00182322319597,0.0086675630882382,0.008857245210047668,-41.0540266369928,78.12100748460746
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.21,0.0018882284639403,0.0086945053189992,0.008897180984679346,-41.01495150020466,77.74706544976318
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.215,0.0019965113606303,0.0087079312652349,0.008933875112916082,-40.97920245691759,77.08669151313268
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.22,0.0021274627652019,0.0086745042353868,0.008931580014032459,-40.981434135380816,76.21993429803435
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.225,0.002240584231913,0.0085864793509244,0.00887399827271497,-41.03761320305962,75.37517073272213
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.23,0.002301825908944,0.0084663983434438,0.008773728023192522,-41.136316648353514,74.79019174886693
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.235,0.0023000254295766,0.00835164450109,0.008662567913112477,-41.247066951384824,74.60255533577285
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.24,0.0022469966206699,0.0082787377759814,0.008578256989433425,-41.33201894412352,74.81473866542642
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.245,0.0021741762757301,0.0082725640386343,0.008553499766250833,-41.35712304302786,75.27466785220048
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.25,0.0021247689146548,0.0083346841856837,0.008601255920839077,-41.30876260381065,75.69816321441299
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.255,0.0021343273110687,0.0084372051060199,0.008702975529772677,-41.206644751705916,75.80391743999856
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.26,0.0022101865615695,0.008538101799786,0.008819529861645197,-41.09109129948412,75.48689700957219
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.265,0.0023344515357166,0.0086060473695397,0.008917046332691716,-40.99557953543666,74.82331305896592
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.27,0.0024820319376885,0.0086284130811691,0.00897830690269584,-40.936111066525996,73.95169613917642
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.275,0.002630169969052,0.0086034256964921,0.008996484190013539,-40.918543578306775,73.00098196816847
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.28,0.0027571804821491,0.0085370019078254,0.008971200910990594,-40.94298834289322,72.10119120463716
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.285,0.0028446563519537,0.0084474133327603,0.008913521289322587,-40.999013877934516,71.38910906636426
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.29,0.0028893835842609,0.0083617530763149,0.008846889397198208,-41.064188043893175,70.93753318174242
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.295,0.0029048400465399,0.0083015402778983,0.008795093329894215,-41.115190952571574,70.71425209043089
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.3,0.0029118778184056,0.008275612257421,0.008772957919909296,-41.13707907519058,70.61494020241888
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.305,0.0029319503810256,0.0082827005535364,0.008786322410220806,-41.12385729068151,70.50680911011622
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.31,0.0029864890966564,0.0083087505772709,0.0088291819145234,-41.08159069961003,70.22958327902694
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.315,0.0030858034733682,0.0083235343918204,0.008877128355953192,-41.03455001068703,69.65862716546815
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.32,0.0032129627652466,0.0082921171560883,0.008892825010150318,-41.019205069854095,68.820048075288
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.325,0.0033272204454988,0.0082015274092555,0.008850731480375759,-41.06041669957344,67.91844060980102
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.33,0.0033896751701831,0.0080711087211966,0.00875401015242338,-41.15585908103132,67.21874378932941
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.335,0.0033835642971098,0.0079398835077881,0.008630773862749597,-41.27900524617263,66.9188257422851
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.34,0.0033170839305967,0.0078474087640643,0.008519675469930533,-41.39153895983668,67.08631702283213
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.345,0.0032181113492697,0.0078239478170871,0.008459929083674428,-41.452665549380185,67.64187270307617
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.35,0.0031294343061745,0.0078812325373291,0.008479810456850834,-41.43227710218589,68.34324867417047
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.355,0.0030961183365434,0.0080021992325782,0.008580276295770165,-41.32997454186888,68.84812584659586
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.36,0.0031427422072738,0.0081455828621983,0.008730827494935338,-41.17889185108197,68.9023059158634
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.365,0.0032648206688463,0.0082676382735371,0.008888919879365633,-41.02302016626608,68.45135430288536
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.37,0.0034390434157103,0.0083383936434984,0.009019746569004857,-40.896113296232045,67.58704681635665
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.375,0.0036351047456264,0.0083419987931847,0.009099611550894388,-40.819542933586526,66.45438068029509
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.38,0.0038170607294887,0.0082768350839614,0.009114601012644444,-40.80524675257592,65.24207918483987
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.385,0.0039501879364252,0.0081631578505039,0.009068689586997818,-40.84910926707005,64.17745629144306
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.39,0.004019902087748,0.0080405613407492,0.00898945156666586,-40.925336062634905,63.43710703992238
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.395,0.004041286651045,0.0079468805342912,0.008915430893804904,-40.99715323983545,63.04495713856117
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.4,0.0040463199838995,0.0078981397673487,0.008874306575540392,-41.0373114407967,62.8733448004396
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.405,0.0040649948641657,0.0078894654288887,0.008875125238514862,-41.03651019641586,62.740512016092175
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.41,0.0041188835166394,0.0079028196632862,0.008911776481379387,-41.00071429376797,62.47185107163024
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.415,0.0042179538868367,0.0079097170382738,0.008964081582462292,-40.94988399175344,61.93068184806534
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.42,0.0043516848236322,0.0078774224966764,0.008999496985686159,-40.91563528331542,61.08264364357707
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.425,0.0044879559427499,0.007785917725414,0.008986782704114975,-40.92791518409019,60.040006680543534
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.43,0.0045884754508733,0.00764069147408,0.008912590710076712,-40.99992073958071,59.01385956335717
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.435,0.0046263793483376,0.0074667646549642,0.008783846554178146,-41.12630519115784,58.21780026142154
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.44,0.0045897886157035,0.0072989095933735,0.008622078681448063,-41.287760365521045,57.83700071657078
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.445,0.0044838902540504,0.0071776839904487,0.008463121130948778,-41.449388862220175,58.00703019779974
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.45,0.0043393746018409,0.0071413754485547,0.008356399657287922,-41.55961594826222,58.71552373179492
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.455,0.0042116893455386,0.0072033507749438,0.008344254881665996,-41.57224877041658,59.685824867243326
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.46,0.0041542844846844,0.0073362416587769,0.008430807864947652,-41.48261615998784,60.47847755057036
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.465,0.0041890051215887,0.007487079128623,0.008579284223462847,-41.33097888350971,60.773078213919995
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.47,0.0043019517324864,0.0076067545451223,0.008738964665129474,-41.170800333250945,60.50994573208001
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.475,0.0044594453647732,0.0076677380129694,0.008870223176275392,-41.04130906220297,59.8183374607283
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.48,0.0046242391690611,0.007665324024856,0.008952138308734594,-40.96146433331124,58.8987938350387
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.485,0.0047662612050771,0.0076141259633004,0.008982881500945466,-40.931686586864515,57.954415906886034
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.49,0.0048722112551331,0.0075405905954539,0.008977691743588296,-40.93670621071433,57.13223426004745
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.495,0.004948035813868,0.0074671925976872,0.008957791229219114,-40.95598126929496,56.47008409176108
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.5,0.0050055524334311,0.0074017164297401,0.008935376951763845,-40.9777424286557,55.93072382653062
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.505,0.0050496975891292,0.0073471325449645,0.008915144551544511,-40.99743221426118,55.49918809796077
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.51,0.0050870170816779,0.0073120282031595,0.008907496799498874,-41.00488650041512,55.17345803316461
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.515,0.0051371520385146,0.0073008826002478,0.008927105791319816,-40.98578637114271,54.868463310538004
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.52,0.0052224774844944,0.007296067662537,0.008972562310308527,-40.94167034018602,54.4051606455799
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.525,0.005343628115952,0.0072632357478141,0.009017147828993233,-40.8986162070544,53.657746909892026
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.53,0.0054725343361496,0.0071766292676329,0.009025111617336457,-40.8909483657457,52.67268978263724
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.535,0.0055696610361337,0.0070370691828429,0.008974489776112243,-40.939804657149494,51.63928249295558
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.54,0.0056039970368146,0.0068711154162883,0.008866623362508501,-41.04483478313174,50.79973936771572
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.545,0.0055659576319158,0.0067210095003247,0.008726502911460961,-41.18319524165578,50.37037958239016
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.55,0.005474932026118,0.0066292090341448,0.008597749304847146,-41.3123044458569,50.447376306774395
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.555,0.0053763315081596,0.0066172471269965,0.008526013137766861,-41.38508004964624,50.907089214071064
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.56,0.0053174053318798,0.006670203525573,0.008530323237490488,-41.380690238082764,51.438572494850284
SIonna-RT,with,1,3,rx_index 2,tx_index 3,38.565,0.0053199962712824,0.0067501724697649,0.008594602300166693,-41.315484294231126,51.75738505622498
