trajectory,system,waypoint,waypoint_count,trajectory_angle_deg,distance_along_m,rx_config_name,snr_db_log_rounded,capacity_bits_s_hz_log_rounded,trajectory_angle_deg_exact,distance_along_m_exact,tx_center_x_m,tx_center_y_m,tx_center_z_m
Half-Circular,Lens,10,37,,7.85,Simul_+0deg,17.1,5.64,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_-15deg,26.3,8.73,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_-30deg,26.7,8.85,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_-45deg,20.7,6.84,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Lens,10,37,,7.85,Simul_-60deg,16.0,5.3,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+60deg,14.7,4.89,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+45deg,10.5,3.54,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+30deg,9.0,3.11,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+15deg,9.6,3.31,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_+0deg,19.7,6.49,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_-15deg,27.6,9.15,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_-30deg,26.2,8.67,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_-45deg,19.1,6.31,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,11,37,,8.64,Simul_-60deg,15.2,5.07,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+60deg,14.9,4.94,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+45deg,11.1,3.75,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+30deg,8.2,2.91,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+15deg,9.7,3.33,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_+0deg,22.2,7.33,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_-15deg,28.1,9.32,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_-30deg,24.9,8.24,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_-45deg,18.7,6.17,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,12,37,,9.42,Simul_-60deg,15.4,5.11,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+60deg,14.8,4.91,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+45deg,11.4,3.84,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+30deg,8.5,2.95,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+15deg,11.2,3.77,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_+0deg,23.5,7.8,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_-15deg,28.0,9.27,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_-30deg,22.9,7.59,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_-45deg,18.0,5.93,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,13,37,,10.21,Simul_-60deg,15.0,5.01,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+60deg,15.0,4.96,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+45deg,12.5,4.15,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+30deg,9.2,3.17,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+15deg,14.9,4.94,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_+0deg,25.3,8.37,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_-15deg,27.8,9.22,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_-30deg,21.2,7.01,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_-45deg,17.6,5.83,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,14,37,,10.99,Simul_-60deg,15.2,5.06,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+60deg,15.0,5.0,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+45deg,12.5,4.19,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+30deg,9.0,3.11,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+15deg,17.3,5.76,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_+0deg,26.4,8.77,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_-15deg,27.2,9.03,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_-30deg,18.9,6.24,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_-45deg,16.6,5.45,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,15,37,,11.78,Simul_-60deg,15.1,4.99,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+60deg,15.4,5.15,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+45deg,13.2,4.4,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+30deg,9.7,3.35,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+15deg,19.9,6.6,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_+0deg,27.2,9.02,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_-15deg,26.3,8.73,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_-30deg,16.8,5.57,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_-45deg,16.3,5.41,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,16,37,,12.56,Simul_-60deg,16.0,5.35,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+60deg,15.2,5.05,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+45deg,14.0,4.66,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+30deg,11.6,3.9,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+15deg,21.9,7.26,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_+0deg,27.8,9.22,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_-15deg,25.6,8.49,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_-30deg,16.2,5.38,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_-45deg,15.2,5.03,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,17,37,,13.35,Simul_-60deg,14.5,4.8,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+60deg,14.8,4.91,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+45deg,14.4,4.76,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+30deg,14.5,4.79,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+15deg,23.8,7.86,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_+0deg,28.0,9.25,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_-15deg,23.8,7.84,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_-30deg,14.5,4.78,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_-45deg,14.5,4.8,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,18,37,,14.13,Simul_-60deg,14.9,4.96,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+60deg,14.4,4.79,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+45deg,15.0,4.99,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+30deg,15.9,5.29,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+15deg,25.5,8.46,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_+0deg,27.8,9.22,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_-15deg,21.9,7.28,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_-30deg,12.0,4.01,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_-45deg,14.1,4.68,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,19,37,,14.92,Simul_-60deg,15.4,5.13,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+60deg,15.6,5.21,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+45deg,16.2,5.36,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+30deg,16.9,5.59,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+15deg,26.3,8.74,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_+0deg,27.2,9.02,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_-15deg,19.9,6.62,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_-30deg,9.9,3.41,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_-45deg,13.3,4.42,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,20,37,,15.7,Simul_-60deg,15.7,5.22,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+60deg,14.8,4.91,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+45deg,16.5,5.42,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+30deg,18.8,6.24,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+15deg,27.2,9.02,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Lens,21,37,,16.49,Simul_+0deg,26.4,8.76,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
