trajectory,system,waypoint,waypoint_count,trajectory_angle_deg,distance_along_m,rx_config_name,snr_db_log_rounded,capacity_bits_s_hz_log_rounded,trajectory_angle_deg_exact,distance_along_m_exact,tx_center_x_m,tx_center_y_m,tx_center_z_m
Half-Circular,Without Lens,4,37,,3.14,Simul_+4,18.1,5.99,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_+3,18.1,6.02,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_+2,18.1,5.99,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_+1,18.1,5.97,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_0,17.9,5.94,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_-1,17.9,5.94,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_-2,17.9,5.94,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_-3,18.0,5.97,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,4,37,,3.14,Simul_-4,18.0,5.99,-70.0,3.141592653589793,3.0781812899310195,-8.457233587073175,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_+4,18.4,6.11,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_+3,18.4,6.08,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_+2,18.3,6.05,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_+1,18.3,6.04,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_0,18.2,6.02,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_-1,18.2,6.01,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_-2,18.2,5.99,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_-3,18.1,5.96,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,5,37,,3.93,Simul_-4,17.9,5.93,-65.0,3.9269908169872414,3.803564355666295,-8.15677008332985,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_+4,18.3,6.05,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_+3,18.2,6.04,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_+2,18.2,6.02,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_+1,18.2,6.03,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_0,18.2,6.02,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_-1,18.2,6.01,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_-2,18.3,6.05,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_-3,18.3,6.05,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,6,37,,4.71,Simul_-4,18.2,6.03,-60.0,4.71238898038469,4.500000000000001,-7.794228634059947,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_+4,18.2,6.04,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_+3,18.3,6.05,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_+2,18.3,6.04,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_+1,18.1,6.0,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_0,18.1,6.02,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_-1,18.2,6.04,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_-2,18.2,6.04,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_-3,18.2,6.05,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,7,37,,5.5,Simul_-4,18.2,6.04,-55.0,5.497787143782138,5.162187927159414,-7.372368398600926,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_+4,18.3,6.07,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_+3,18.4,6.1,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_+2,18.3,6.08,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_+1,18.3,6.07,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_0,18.3,6.07,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_-1,18.4,6.1,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_-2,18.3,6.07,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_-3,18.3,6.08,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,8,37,,6.28,Simul_-4,18.3,6.09,-50.0,6.283185307179586,5.785088487178855,-6.894399988070802,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_+4,18.3,6.07,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_+3,18.4,6.1,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_+2,18.4,6.1,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_+1,18.4,6.08,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_0,18.4,6.1,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_-1,18.3,6.07,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_-2,18.4,6.09,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_-3,18.3,6.09,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,9,37,,7.07,Simul_-4,18.3,6.05,-45.0,7.0685834705770345,6.3639610306789285,-6.3639610306789285,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_+4,18.3,6.05,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_+3,18.0,5.96,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_+2,18.3,6.05,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_+1,18.0,5.96,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_0,18.0,5.99,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_-1,18.1,6.0,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_-2,17.9,5.94,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_-3,18.1,5.97,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,10,37,,7.85,Simul_-4,18.0,5.97,-40.0,7.853981633974483,6.894399988070802,-5.785088487178854,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_+4,18.6,6.15,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_+3,18.5,6.13,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_+2,18.6,6.13,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_+1,18.5,6.13,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_0,18.5,6.13,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_-1,18.5,6.15,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_-2,18.5,6.13,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_-3,18.6,6.16,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,11,37,,8.64,Simul_-4,18.6,6.14,-35.0,8.639379797371932,7.372368398600926,-5.162187927159414,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_+4,18.5,6.13,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_+3,18.5,6.15,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_+2,18.7,6.19,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_+1,18.5,6.16,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_0,18.7,6.19,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_-1,18.7,6.18,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_-2,18.6,6.17,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_-3,18.7,6.19,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,12,37,,9.42,Simul_-4,18.6,6.16,-30.0,9.42477796076938,7.794228634059948,-4.499999999999999,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_+4,18.1,6.02,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_+3,18.2,6.03,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_+2,18.1,6.01,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_+1,18.1,6.01,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_0,18.2,6.01,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_-1,18.2,6.02,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_-2,18.2,6.03,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_-3,18.3,6.05,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,13,37,,10.21,Simul_-4,18.2,6.02,-25.0,10.210176124166829,8.15677008332985,-3.803564355666295,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_+4,18.4,6.1,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_+3,18.4,6.09,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_+2,18.4,6.09,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_+1,18.4,6.09,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_0,18.4,6.08,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_-1,18.4,6.09,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_-2,18.4,6.09,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_-3,18.5,6.13,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,14,37,,10.99,Simul_-4,18.4,6.1,-20.0,10.995574287564276,8.457233587073176,-3.0781812899310186,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_+4,18.3,6.07,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_+3,18.3,6.06,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_+2,18.3,6.05,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_+1,18.3,6.05,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_0,18.2,6.05,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_-1,18.2,6.04,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_-2,18.2,6.06,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_-3,18.3,6.06,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,15,37,,11.78,Simul_-4,18.2,6.06,-15.0,11.780972450961725,8.693332436601615,-2.3293714059226867,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_+4,18.3,6.08,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_+3,18.3,6.06,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_+2,18.3,6.06,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_+1,18.3,6.05,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_0,18.2,6.04,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_-1,18.3,6.05,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_-2,18.3,6.06,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_-3,18.3,6.06,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,16,37,,12.56,Simul_-4,18.3,6.06,-10.0,12.566370614359172,8.863269777109872,-1.562833599002373,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_+4,18.7,6.22,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_+3,18.7,6.22,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_+2,18.7,6.21,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_+1,18.7,6.21,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_0,18.7,6.21,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_-1,18.7,6.22,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_-2,18.7,6.22,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_-3,18.7,6.2,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,17,37,,13.35,Simul_-4,18.7,6.2,-5.0,13.351768777756622,8.96575228282571,-0.7844016847289235,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_+4,18.2,6.02,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_+3,18.2,6.03,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_+2,18.3,6.05,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_+1,18.3,6.05,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_0,18.3,6.05,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_-1,18.3,6.05,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_-2,18.3,6.05,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_-3,18.2,6.03,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,18,37,,14.13,Simul_-4,18.2,6.02,0.0,14.137166941154069,9.0,0.0,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_+4,18.7,6.2,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_+3,18.7,6.2,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_+2,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_+1,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_0,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_-1,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_-2,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_-3,18.7,6.21,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,19,37,,14.92,Simul_-4,18.7,6.22,5.0,14.922565104551518,8.96575228282571,0.7844016847289235,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_+4,18.3,6.06,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_+3,18.3,6.06,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_+2,18.3,6.06,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_+1,18.3,6.05,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_0,18.2,6.04,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_-1,18.3,6.05,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_-2,18.3,6.06,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_-3,18.3,6.06,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,20,37,,15.7,Simul_-4,18.3,6.08,10.0,15.707963267948966,8.863269777109872,1.562833599002373,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_+4,18.2,6.06,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_+3,18.3,6.06,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_+2,18.2,6.06,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_+1,18.2,6.04,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_0,18.2,6.05,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_-1,18.3,6.05,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_-2,18.3,6.05,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_-3,18.3,6.06,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,21,37,,16.49,Simul_-4,18.3,6.07,15.0,16.493361431346415,8.693332436601615,2.3293714059226867,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_+4,18.4,6.1,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_+3,18.5,6.12,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_+2,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_+1,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_0,18.4,6.08,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_-1,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_-2,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_-3,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,22,37,,17.27,Simul_-4,18.4,6.09,20.0,17.278759594743864,8.457233587073176,3.0781812899310186,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_+4,18.1,6.02,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_+3,18.3,6.04,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_+2,18.2,6.02,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_+1,18.2,6.02,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_0,18.2,6.01,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_-1,18.1,6.01,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_-2,18.1,6.01,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_-3,18.1,6.02,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,23,37,,18.06,Simul_-4,18.1,6.02,25.0,18.06415775814131,8.15677008332985,3.803564355666295,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_+4,18.6,6.16,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_+3,18.7,6.19,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_+2,18.6,6.16,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_+1,18.6,6.18,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_0,18.7,6.18,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_-1,18.5,6.15,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_-2,18.6,6.18,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_-3,18.5,6.14,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,24,37,,18.84,Simul_-4,18.5,6.12,30.0,18.84955592153876,7.794228634059948,4.499999999999999,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_+4,18.5,6.14,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_+3,18.6,6.15,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_+2,18.5,6.12,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_+1,18.5,6.15,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_0,18.5,6.12,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_-1,18.5,6.13,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_-2,18.5,6.13,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
Half-Circular,Without Lens,25,37,,19.63,Simul_-3,18.5,6.12,35.0,19.634954084936208,7.372368398600926,5.162187927159414,2.0
