scenario,lens_angle_deg,vertical_angle_deg,theta_deg,phi_deg,gain_db
Simul_+45deg,45,18.71999931,18.71999741,0.00000000,-12.71674633
Simul_+45deg,45,19.07999992,19.08000183,0.00000000,-12.67776585
Simul_+45deg,45,19.44000053,19.43999863,0.00000000,-12.59465599
Simul_+45deg,45,19.79999924,19.79999924,0.00000000,-12.46989346
Simul_+45deg,45,20.15999985,20.15999603,0.00000000,-12.38779449
Simul_+45deg,45,20.51999855,20.51999664,0.00000000,-12.35264587
Simul_+45deg,45,20.87999725,20.88000298,0.00000000,-12.25799942
Simul_+45deg,45,21.23999786,21.24000168,0.00000000,-12.10764027
Simul_+45deg,45,21.59999847,21.59999657,0.00000000,-11.90720654
Simul_+45deg,45,21.95999908,21.95999527,0.00000000,-11.66353130
Simul_+45deg,45,22.31999779,22.31999969,0.00000000,-11.71288967
Simul_+45deg,45,22.67999840,22.67999649,0.00000000,-11.70441151
Simul_+45deg,45,23.03999901,23.04000282,0.00000000,-11.59386730
Simul_+45deg,45,23.39999771,23.39999390,0.00000000,-11.38875866
Simul_+45deg,45,23.75999832,23.75999641,0.00000000,-11.10186386
Simul_+45deg,45,24.11999893,24.11999702,0.00000000,-10.91308975
Simul_+45deg,45,24.47999954,24.48000336,0.00000000,-10.96075249
Simul_+45deg,45,24.83999825,24.84000015,0.00000000,-10.89721489
Simul_+45deg,45,25.19999886,25.19999886,0.00000000,-10.72720528
Simul_+45deg,45,25.55999947,25.56000137,0.00000000,-10.46263218
Simul_+45deg,45,25.91999817,25.92000008,0.00000000,-10.12003326
Simul_+45deg,45,26.27999878,26.28000259,0.00000000,-10.01128674
Simul_+45deg,45,26.63999939,26.63999557,0.00000000,-9.90138817
Simul_+45deg,45,27.00000000,26.99999809,0.00000000,-9.70865822
Simul_+45deg,45,27.35999870,27.35999870,0.00000000,-9.44369030
Simul_+45deg,45,27.71999931,27.71999931,0.00000000,-9.11937141
Simul_+45deg,45,28.07999802,28.08000183,0.00000000,-8.82799244
Simul_+45deg,45,28.43999863,28.43999672,0.00000000,-8.74575806
Simul_+45deg,45,28.79999924,28.80000305,0.00000000,-8.58262253
Simul_+45deg,45,29.15999794,29.15999794,0.00000000,-8.34735775
Simul_+45deg,45,29.51999664,29.51999664,0.00000000,-8.05132675
Simul_+45deg,45,29.87999916,29.88000298,0.00000000,-7.70693254
Simul_+45deg,45,30.23999786,30.23999786,0.00000000,-7.63083696
Simul_+45deg,45,30.59999657,30.59999657,0.00000000,-7.63545084
Simul_+45deg,45,30.95999908,30.95999908,0.00000000,-7.56051540
Simul_+45deg,45,31.31999779,31.31999779,0.00000000,-7.41002846
Simul_+45deg,45,31.67999649,31.67999268,0.00000000,-7.19156551
Simul_+45deg,45,32.03999710,32.03999710,0.00000000,-6.97090340
Simul_+45deg,45,32.39999771,32.39999771,0.00000000,-7.14663506
Simul_+45deg,45,32.75999832,32.75999832,0.00000000,-7.26854706
Simul_+45deg,45,33.11999893,33.11999893,0.00000000,-7.33184290
Simul_+45deg,45,33.47999573,33.47999573,0.00000000,-7.33390856
Simul_+45deg,45,33.84000015,33.83999634,0.00000000,-7.27465820
Simul_+45deg,45,34.19999695,34.20000076,0.00000000,-7.35977840
Simul_+45deg,45,34.55999756,34.56000137,0.00000000,-7.57877731
Simul_+45deg,45,34.91999817,34.92000198,0.00000000,-7.77385473
Simul_+45deg,45,35.27999878,35.27999878,0.00000000,-7.94114828
Simul_+45deg,45,35.63999557,35.63999557,0.00000000,-8.07701015
Simul_+45deg,45,36.00000000,36.00000000,0.00000000,-8.17821693
Simul_+45deg,45,36.35999680,36.36000061,0.00000000,-8.38293934
Simul_+45deg,45,36.71999741,36.71999359,0.00000000,-8.58349419
Simul_+45deg,45,37.07999802,37.07999420,0.00000000,-8.77881813
Simul_+45deg,45,37.43999863,37.43999481,0.00000000,-8.96772194
Simul_+45deg,45,37.79999542,37.79999161,0.00000000,-9.14893532
Simul_+45deg,45,38.15999985,38.15999985,0.00000000,-9.25427818
Simul_+45deg,45,38.51999664,38.51999664,0.00000000,-9.26960850
Simul_+45deg,45,38.88000107,38.88000107,0.00000000,-9.27968311
Simul_+45deg,45,39.23999786,39.23999786,0.00000000,-9.28446865
Simul_+45deg,45,39.59999847,39.59999847,0.00000000,-9.28394699
Simul_+45deg,45,39.95999908,39.95999527,0.00000000,-9.27811718
Simul_+45deg,45,40.31999969,40.31999969,0.00000000,-9.06514454
Simul_+45deg,45,40.67999649,40.67999649,0.00000000,-8.82123756
Simul_+45deg,45,41.03999710,41.03999710,0.00000000,-8.57313728
Simul_+45deg,45,41.39999771,41.39999390,0.00000000,-8.32225704
Simul_+45deg,45,41.75999451,41.75999451,0.00000000,-8.06979752
Simul_+45deg,45,42.11999893,42.11999893,0.00000000,-7.87454224
Simul_+45deg,45,42.47999573,42.47999573,0.00000000,-7.77289009
Simul_+45deg,45,42.83999634,42.83999634,0.00000000,-7.64026880
Simul_+45deg,45,43.19999695,43.19999695,0.00000000,-7.47950029
Simul_+45deg,45,43.55999756,43.55999756,0.00000000,-7.29373932
Simul_+45deg,45,43.91999817,43.91999817,0.00000000,-7.08630514
Simul_+45deg,45,44.27999878,44.27999878,0.00000000,-7.15192842
Simul_+45deg,45,44.63999557,44.63999557,0.00000000,-7.27601910
Simul_+45deg,45,45.00000000,45.00000000,0.00000000,-7.37215424
Simul_+45deg,45,45.35999680,45.35999680,0.00000000,-7.43836975
Simul_+45deg,45,45.71999741,45.71999741,0.00000000,-7.47325802
Simul_+45deg,45,46.07999802,46.07999802,0.00000000,-7.51632595
Simul_+45deg,45,46.43999863,46.43999863,0.00000000,-7.68301296
Simul_+45deg,45,46.79999542,46.79999542,0.00000000,-7.84098434
Simul_+45deg,45,47.15999985,47.15999985,0.00000000,-7.98901463
Simul_+45deg,45,47.51999664,47.52000046,0.00000000,-8.12585640
Simul_+45deg,45,47.87999725,47.87999725,0.00000000,-8.25025463
Simul_+45deg,45,48.23999786,48.23999786,0.00000000,-8.30320930
Simul_+45deg,45,48.59999847,48.59999847,0.00000000,-8.31650829
Simul_+45deg,45,48.95999908,48.96000290,0.00000000,-8.31965256
Simul_+45deg,45,49.31999588,49.31999588,0.00000000,-8.31262207
Simul_+45deg,45,49.67999649,49.67999649,0.00000000,-8.29546261
Simul_+45deg,45,50.03999710,50.03999710,0.00000000,-8.27347088
Simul_+45deg,45,50.39999771,50.39999771,0.00000000,-8.27648926
Simul_+45deg,45,50.75999451,50.75999832,0.00000000,-8.25793648
Simul_+45deg,45,51.11999893,51.11999893,0.00000000,-8.21809101
Simul_+45deg,45,51.47999573,51.47999573,0.00000000,-8.15753174
Simul_+45deg,45,51.83999634,51.84000015,0.00000000,-8.07711411
Simul_+45deg,45,52.19999695,52.19999695,0.00000000,-8.07882309
Simul_+45deg,45,52.55999756,52.55999756,0.00000000,-8.13906574
Simul_+45deg,45,52.91999435,52.91999817,0.00000000,-8.17517567
Simul_+45deg,45,53.27999878,53.27999878,0.00000000,-8.18654060
Simul_+45deg,45,53.63999557,53.63999557,0.00000000,-8.17296696
Simul_+45deg,45,54.00000000,54.00000000,0.00000000,-8.13468647
Simul_+45deg,45,54.35999680,54.35999680,0.00000000,-8.20046616
Simul_+45deg,45,54.71999741,54.71999741,0.00000000,-8.24576378
Simul_+45deg,45,55.07999802,55.07999802,0.00000000,-8.26992607
Simul_+45deg,45,55.43999863,55.43999863,0.00000000,-8.27259636
Simul_+45deg,45,55.79999542,55.79999924,0.00000000,-8.25373745
Simul_+45deg,45,56.15999603,56.15999603,0.00000000,-8.26251793
Simul_+45deg,45,56.51999664,56.51999664,0.00000000,-8.30978775
Simul_+45deg,45,56.87999725,56.87999725,0.00000000,-8.33321953
Simul_+45deg,45,57.23999786,57.23999786,0.00000000,-8.33242512
Simul_+45deg,45,57.59999847,57.59999847,0.00000000,-8.30741692
Simul_+45deg,45,57.95999908,57.95999908,0.00000000,-8.25860977
Simul_+45deg,45,58.31999588,58.31999588,0.00000000,-8.36491013
Simul_+45deg,45,58.67999649,58.67999649,0.00000000,-8.46953297
Simul_+45deg,45,59.03999329,59.03999329,0.00000000,-8.54836178
Simul_+45deg,45,59.39999390,59.39999390,0.00000000,-8.59993076
Simul_+45deg,45,59.75999832,59.75999832,0.00000000,-8.62324905
Simul_+45deg,45,60.11999893,60.11999893,0.00000000,-8.70830917
Simul_+45deg,45,60.47999573,60.47999573,0.00000000,-8.95732784
Simul_+45deg,45,60.83999634,60.83999634,0.00000000,-9.19304562
Simul_+45deg,45,61.19999313,61.19999313,0.00000000,-9.41236591
Simul_+45deg,45,61.56000137,61.56000137,0.00000000,-9.61201763
Simul_+45deg,45,61.91999817,61.91999817,0.00000000,-9.78863811
Simul_+45deg,45,62.27999878,62.27999878,0.00000000,-10.17028999
Simul_+45deg,45,62.63999557,62.63999557,0.00000000,-10.62654591
Simul_+45deg,45,62.99999619,62.99999619,0.00000000,-11.09477425
Simul_+45deg,45,63.35999298,63.35999298,0.00000000,-11.57313538
Simul_+45deg,45,63.71999741,63.71999741,0.00000000,-12.05875301
Simul_+45deg,45,64.07999420,64.07999420,0.00000000,-12.57822990
Simul_+45deg,45,64.43999481,64.43999481,0.00000000,-13.20315742
Simul_+45deg,45,64.79999542,64.79999542,0.00000000,-13.81042099
Simul_+45deg,45,65.15999603,65.15999603,0.00000000,-14.37626362
Simul_+45deg,45,65.51999664,65.51999664,0.00000000,-14.86948395
Simul_+45deg,45,65.87999725,65.87999725,0.00000000,-15.25357437
Simul_+45deg,45,66.23999786,66.23999786,0.00000000,-15.02026176
Simul_+45deg,45,66.59999847,66.59999847,0.00000000,-14.35530853
Simul_+45deg,45,66.95999146,66.95999146,0.00000000,-13.56681252
Simul_+45deg,45,67.31999207,67.31999207,0.00000000,-12.72583961
Simul_+45deg,45,67.68000031,67.68000031,0.00000000,-11.87899017
Simul_+45deg,45,68.04000092,68.04000092,0.00000000,-11.05240440
Simul_+45deg,45,68.39999390,68.39999390,0.00000000,-10.23745346
Simul_+45deg,45,68.75999451,68.75999451,0.00000000,-9.44247150
Simul_+45deg,45,69.11999512,69.11999512,0.00000000,-8.67948818
Simul_+45deg,45,69.47999573,69.47999573,0.00000000,-7.95361328
Simul_+45deg,45,69.83999634,69.83999634,0.00000000,-7.26612043
Simul_+45deg,45,70.19999695,70.19999695,0.00000000,-6.88917255
Simul_+45deg,45,70.55999756,70.55999756,0.00000000,-6.69952679
Simul_+45deg,45,70.91999817,70.91999817,0.00000000,-6.46517706
Simul_+45deg,45,71.27999115,71.27999115,0.00000000,-6.19339752
Simul_+45deg,45,71.63999939,71.63999939,0.00000000,-5.89153671
Simul_+45deg,45,72.00000000,72.00000000,0.00000000,-5.56654692
Simul_+45deg,45,72.36000061,72.36000061,0.00000000,-5.93387365
Simul_+45deg,45,72.71999359,72.71999359,0.00000000,-6.28137207
Simul_+45deg,45,73.07999420,73.07999420,0.00000000,-6.60117912
Simul_+45deg,45,73.43999481,73.43999481,0.00000000,-6.88456821
Simul_+45deg,45,73.79999542,73.79999542,0.00000000,-7.12238121
Simul_+45deg,45,74.15999603,74.15999603,0.00000000,-7.66945887
Simul_+45deg,45,74.51999664,74.51999664,0.00000000,-8.73653698
Simul_+45deg,45,74.87999725,74.87999725,0.00000000,-9.93718910
Simul_+45deg,45,75.23999023,75.23999023,0.00000000,-11.30212879
Simul_+45deg,45,75.59999084,75.59999084,0.00000000,-12.86675262
Simul_+45deg,45,75.95999908,75.95999908,0.00000000,-14.65817928
Simul_+45deg,45,76.31999969,76.31999969,0.00000000,-16.97884369
Simul_+45deg,45,76.67999268,76.67999268,0.00000000,-18.75387573
Simul_+45deg,45,77.03999329,77.03999329,0.00000000,-18.41769028
Simul_+45deg,45,77.39999390,77.39999390,0.00000000,-16.33258247
Simul_+45deg,45,77.76000214,77.76000214,0.00000000,-13.98612499
Simul_+45deg,45,78.11999512,78.11999512,0.00000000,-11.93640709
Simul_+45deg,45,78.47999573,78.47999573,0.00000000,-10.20208740
Simul_+45deg,45,78.83999634,78.83999634,0.00000000,-8.69253445
Simul_+45deg,45,79.19999695,79.19999695,0.00000000,-7.37421322
Simul_+45deg,45,79.55998993,79.55998993,0.00000000,-6.21189022
Simul_+45deg,45,79.91999817,79.91999817,0.00000000,-5.17621946
Simul_+45deg,45,80.27999878,80.27999878,0.00000000,-4.67770004
Simul_+45deg,45,80.63999939,80.63999939,0.00000000,-4.27941751
Simul_+45deg,45,80.99999237,80.99999237,0.00000000,-3.85402083
Simul_+45deg,45,81.35999298,81.35999298,0.00000000,-3.41189480
Simul_+45deg,45,81.72000122,81.72000122,0.00000000,-2.96136093
Simul_+45deg,45,82.07999420,82.07999420,0.00000000,-2.66170025
Simul_+45deg,45,82.43999481,82.43999481,0.00000000,-2.88372087
Simul_+45deg,45,82.79999542,82.79999542,0.00000000,-3.08016300
Simul_+45deg,45,83.15999603,83.15999603,0.00000000,-3.24688792
Simul_+45deg,45,83.51998901,83.51998901,0.00000000,-3.38002062
Simul_+45deg,45,83.87999725,83.87999725,0.00000000,-3.47621799
Simul_+45deg,45,84.23999786,84.23999786,0.00000000,-4.02990913
Simul_+45deg,45,84.59999847,84.59999847,0.00000000,-4.88476324
Simul_+45deg,45,84.95999146,84.95999146,0.00000000,-5.82119751
Simul_+45deg,45,85.31999207,85.31999207,0.00000000,-6.85252857
Simul_+45deg,45,85.67999268,85.67999268,0.00000000,-7.99295902
Simul_+45deg,45,86.04000092,86.04000092,0.00000000,-9.31890965
Simul_+45deg,45,86.39999390,86.39999390,0.00000000,-11.42206669
Simul_+45deg,45,86.75999451,86.75999451,0.00000000,-13.90728092
Simul_+45deg,45,87.11999512,87.11999512,0.00000000,-16.42820549
Simul_+45deg,45,87.47999573,87.47999573,0.00000000,-17.36406326
Simul_+45deg,45,87.83999634,87.83999634,0.00000000,-15.61715126
Simul_+45deg,45,88.19999695,88.19999695,0.00000000,-12.61013031
Simul_+45deg,45,88.55999756,88.55999756,0.00000000,-9.97299576
Simul_+45deg,45,88.91999817,88.91999817,0.00000000,-7.92421150
Simul_+45deg,45,89.27999115,89.27999115,0.00000000,-6.25626469
Simul_+45deg,45,89.63999176,89.63999176,0.00000000,-4.85222292
Simul_+45deg,45,90.00000000,90.00000000,0.00000000,-3.64105821
Simul_+45deg,45,90.35999298,90.35999298,0.00000000,-2.95741272
Simul_+45deg,45,90.71999359,90.71999359,0.00000000,-2.29745150
Simul_+45deg,45,91.07999420,91.07999420,0.00000000,-1.66469193
Simul_+45deg,45,91.43999481,91.43999481,0.00000000,-1.06038499
Simul_+45deg,45,91.79999542,91.79999542,0.00000000,-0.48432785
Simul_+45deg,45,92.15999603,92.15999603,0.00000000,-0.16925760
Simul_+45deg,45,92.51999664,92.51999664,0.00000000,-0.14241201
Simul_+45deg,45,92.87999725,92.87999725,0.00000000,-0.10031150
Simul_+45deg,45,93.23999023,93.23999023,0.00000000,-0.04339883
Simul_+45deg,45,93.59999084,93.59999084,0.00000000,0.02774996
Simul_+45deg,45,93.95999908,93.95999908,0.00000000,0.11243133
Simul_+45deg,45,94.31999969,94.31999969,0.00000000,-0.25871295
Simul_+45deg,45,94.67999268,94.67999268,0.00000000,-0.70639813
Simul_+45deg,45,95.03999329,95.03999329,0.00000000,-1.17537880
Simul_+45deg,45,95.39999390,95.39999390,0.00000000,-1.66734993
Simul_+45deg,45,95.75999451,95.75999451,0.00000000,-2.18407011
Simul_+45deg,45,96.11999512,96.11999512,0.00000000,-2.82893538
Simul_+45deg,45,96.47999573,96.47999573,0.00000000,-3.72406507
Simul_+45deg,45,96.83999634,96.83999634,0.00000000,-4.67252636
Simul_+45deg,45,97.19999695,97.19999695,0.00000000,-5.66005611
Simul_+45deg,45,97.55998993,97.55998993,0.00000000,-6.65232563
Simul_+45deg,45,97.91999817,97.91999817,0.00000000,-7.58091402
Simul_+45deg,45,98.27999878,98.27999878,0.00000000,-7.52667809
Simul_+45deg,45,98.63999176,98.63999176,0.00000000,-6.85634375
Simul_+45deg,45,98.99999237,98.99999237,0.00000000,-5.93293571
Simul_+45deg,45,99.35999298,99.35999298,0.00000000,-4.90362930
Simul_+45deg,45,99.71999359,99.71999359,0.00000000,-3.86254597
Simul_+45deg,45,100.07999420,100.07999420,0.00000000,-2.85103846
Simul_+45deg,45,100.43999481,100.43999481,0.00000000,-1.89813948
Simul_+45deg,45,100.79999542,100.79999542,0.00000000,-1.03419757
Simul_+45deg,45,101.15999603,101.15999603,0.00000000,-0.24489531
Simul_+45deg,45,101.51998901,101.51998901,0.00000000,0.48115778
Simul_+45deg,45,101.87999725,101.87999725,0.00000000,1.15296531
Simul_+45deg,45,102.23999786,102.23999786,0.00000000,1.53812671
Simul_+45deg,45,102.59999847,102.59999847,0.00000000,1.79839313
Simul_+45deg,45,102.95999146,102.95999146,0.00000000,2.06025791
Simul_+45deg,45,103.31999207,103.31999207,0.00000000,2.32260132
Simul_+45deg,45,103.67999268,103.67999268,0.00000000,2.58445024
Simul_+45deg,45,104.03999329,104.03999329,0.00000000,2.79217148
Simul_+45deg,45,104.39999390,104.39999390,0.00000000,2.57776165
Simul_+45deg,45,104.75999451,104.75999451,0.00000000,2.36681271
Simul_+45deg,45,105.11999512,105.11999512,0.00000000,2.16040683
Simul_+45deg,45,105.47999573,105.47999573,0.00000000,1.95972931
Simul_+45deg,45,105.83998871,105.83998871,0.00000000,1.76610422
Simul_+45deg,45,106.19999695,106.19999695,0.00000000,1.28910637
Simul_+45deg,45,106.55999756,106.55999756,0.00000000,0.53886157
Simul_+45deg,45,106.91999054,106.91999054,0.00000000,-0.27082813
Simul_+45deg,45,107.27999115,107.27999115,0.00000000,-1.14698470
Simul_+45deg,45,107.63999176,107.63999176,0.00000000,-2.09595919
Simul_+45deg,45,108.00000000,108.00000000,0.00000000,-3.12154746
Simul_+45deg,45,108.35999298,108.35999298,0.00000000,-4.55878687
Simul_+45deg,45,108.71999359,108.71999359,0.00000000,-5.89384365
Simul_+45deg,45,109.07999420,109.07999420,0.00000000,-6.78937483
Simul_+45deg,45,109.43999481,109.43999481,0.00000000,-6.85803652
Simul_+45deg,45,109.79998779,109.79998779,0.00000000,-6.06342554
Simul_+45deg,45,110.15999603,110.15999603,0.00000000,-4.45607948
Simul_+45deg,45,110.51999664,110.51999664,0.00000000,-2.52415681
Simul_+45deg,45,110.87999725,110.87999725,0.00000000,-0.83852911
Simul_+45deg,45,111.23999023,111.23999023,0.00000000,0.62214935
Simul_+45deg,45,111.59999084,111.59999084,0.00000000,1.89777744
Simul_+45deg,45,111.95999908,111.95999908,0.00000000,3.02422547
Simul_+45deg,45,112.31999207,112.31999207,0.00000000,4.02409029
Simul_+45deg,45,112.67999268,112.67999268,0.00000000,4.93951178
Simul_+45deg,45,113.03999329,113.03999329,0.00000000,5.78119707
Simul_+45deg,45,113.39999390,113.39999390,0.00000000,6.55771494
Simul_+45deg,45,113.75999451,113.75999451,0.00000000,7.27700424
Simul_+45deg,45,114.11999512,114.11999512,0.00000000,7.89725494
Simul_+45deg,45,114.47999573,114.47999573,0.00000000,8.40093708
Simul_+45deg,45,114.83999634,114.83999634,0.00000000,8.89604187
Simul_+45deg,45,115.19999695,115.19999695,0.00000000,9.37964344
Simul_+45deg,45,115.55998993,115.55998993,0.00000000,9.84987068
Simul_+45deg,45,115.91999817,115.91999817,0.00000000,10.30575943
Simul_+45deg,45,116.27999115,116.27999115,0.00000000,10.61967087
Simul_+45deg,45,116.63999176,116.63999176,0.00000000,10.90595722
Simul_+45deg,45,117.00000000,117.00000000,0.00000000,11.20091534
Simul_+45deg,45,117.35999298,117.35999298,0.00000000,11.50168610
Simul_+45deg,45,117.72000122,117.72000122,0.00000000,11.80591774
Simul_+45deg,45,118.07998657,118.07998657,0.00000000,12.07627296
Simul_+45deg,45,118.43999481,118.43999481,0.00000000,12.23261452
Simul_+45deg,45,118.79998779,118.79998779,0.00000000,12.40302467
Simul_+45deg,45,119.15999603,119.15999603,0.00000000,12.58570766
Simul_+45deg,45,119.51999664,119.51999664,0.00000000,12.77889729
Simul_+45deg,45,119.87998962,119.87998962,0.00000000,12.98092365
Simul_+45deg,45,120.23999786,120.23999786,0.00000000,13.10256481
Simul_+45deg,45,120.59999084,120.59999084,0.00000000,13.19184303
Simul_+45deg,45,120.95999146,120.95999146,0.00000000,13.29288006
Simul_+45deg,45,121.31999969,121.31999969,0.00000000,13.40482616
Simul_+45deg,45,121.67999268,121.67999268,0.00000000,13.52679443
Simul_+45deg,45,122.03999329,122.03999329,0.00000000,13.64615631
Simul_+45deg,45,122.39998627,122.39998627,0.00000000,13.67998981
Simul_+45deg,45,122.75999451,122.75999451,0.00000000,13.72192383
Simul_+45deg,45,123.12000275,123.12000275,0.00000000,13.77171898
Simul_+45deg,45,123.47998810,123.47998810,0.00000000,13.82910538
Simul_+45deg,45,123.83999634,123.83999634,0.00000000,13.89378071
Simul_+45deg,45,124.19998932,124.19998932,0.00000000,13.91848755
Simul_+45deg,45,124.55999756,124.55999756,0.00000000,13.91026402
Simul_+45deg,45,124.91998291,124.91998291,0.00000000,13.90603256
Simul_+45deg,45,125.27999115,125.27999115,0.00000000,13.90581131
Simul_+45deg,45,125.63999939,125.63999939,0.00000000,13.90959835
Simul_+45deg,45,125.99999237,125.99999237,0.00000000,13.91738510
Simul_+45deg,45,126.35999298,126.35999298,0.00000000,13.85949039
Simul_+45deg,45,126.71998596,126.71998596,0.00000000,13.80239296
Simul_+45deg,45,127.07999420,127.07999420,0.00000000,13.74613380
Simul_+45deg,45,127.43999481,127.43999481,0.00000000,13.69075680
Simul_+45deg,45,127.79998779,127.79998779,0.00000000,13.63630676
Simul_+45deg,45,128.15998840,128.15998840,0.00000000,13.55882454
Simul_+45deg,45,128.51998901,128.51998901,0.00000000,13.45068169
Simul_+45deg,45,128.87998962,128.87998962,0.00000000,13.34121799
Simul_+45deg,45,129.24000549,129.24000549,0.00000000,13.23040199
Simul_+45deg,45,129.59999084,129.59999084,0.00000000,13.11820507
Simul_+45deg,45,129.95999146,129.95999146,0.00000000,13.00458717
Simul_+45deg,45,130.31999207,130.31999207,0.00000000,12.85848236
Simul_+45deg,45,130.67999268,130.67999268,0.00000000,12.70653629
Simul_+45deg,45,131.03999329,131.03999329,0.00000000,12.55257988
Simul_+45deg,45,131.39999390,131.39999390,0.00000000,12.39659405
Simul_+45deg,45,131.75999451,131.75999451,0.00000000,12.23855877
Simul_+45deg,45,132.11999512,132.11999512,0.00000000,12.07412338
Simul_+45deg,45,132.47999573,132.47999573,0.00000000,11.90000629
Simul_+45deg,45,132.83998108,132.83998108,0.00000000,11.72558880
Simul_+45deg,45,133.19999695,133.19999695,0.00000000,11.55113411
Simul_+45deg,45,133.55999756,133.55999756,0.00000000,11.37693501
Simul_+45deg,45,133.91998291,133.91998291,0.00000000,11.20332146
Simul_+45deg,45,134.27999878,134.27999878,0.00000000,11.03028679
Simul_+45deg,45,134.63998413,134.63998413,0.00000000,10.86010361
Simul_+45deg,45,135.00000000,135.00000000,0.00000000,10.69371033
Simul_+45deg,45,135.36000061,135.36000061,0.00000000,10.53184891
Simul_+45deg,45,135.71998596,135.71998596,0.00000000,10.37528515
Simul_+45deg,45,136.08000183,136.08000183,0.00000000,10.22219658
Simul_+45deg,45,136.43998718,136.43998718,0.00000000,10.06598949
Simul_+45deg,45,136.79998779,136.79998779,0.00000000,9.91621685
Simul_+45deg,45,137.16000366,137.16000366,0.00000000,9.77376556
Simul_+45deg,45,137.51998901,137.51998901,0.00000000,9.63956642
Simul_+45deg,45,137.87998962,137.87998962,0.00000000,9.51454544
Simul_+45deg,45,138.23999023,138.23999023,0.00000000,9.37231159
Simul_+45deg,45,138.59999084,138.59999084,0.00000000,9.22355747
Simul_+45deg,45,138.95999146,138.95999146,0.00000000,9.08206558
Simul_+45deg,45,139.31999207,139.31999207,0.00000000,8.94874001
Simul_+45deg,45,139.67999268,139.67999268,0.00000000,8.82449150
