scenario,lens_angle_deg,vertical_angle_deg,theta_deg,phi_deg,gain_db
Simul_+30deg,30,14.39999962,14.39999866,0.00000000,1.80448413
Simul_+30deg,30,14.75999832,14.75999737,0.00000000,1.81375611
Simul_+30deg,30,15.11999893,15.12000275,0.00000000,1.82463145
Simul_+30deg,30,15.47999954,15.48000336,0.00000000,1.83709836
Simul_+30deg,30,15.83999825,15.84000015,0.00000000,1.85114455
Simul_+30deg,30,16.19999886,16.19999313,0.00000000,1.82904363
Simul_+30deg,30,16.55999947,16.56000137,0.00000000,1.77766502
Simul_+30deg,30,16.92000008,16.91999626,0.00000000,1.72702432
Simul_+30deg,30,17.27999878,17.27999496,0.00000000,1.67714894
Simul_+30deg,30,17.63999939,17.64000320,0.00000000,1.62807345
Simul_+30deg,30,18.00000000,17.99999428,0.00000000,1.57983470
Simul_+30deg,30,18.35999870,18.36000061,0.00000000,1.49341357
Simul_+30deg,30,18.71999931,18.71999741,0.00000000,1.40669465
Simul_+30deg,30,19.07999992,19.08000183,0.00000000,1.31969106
Simul_+30deg,30,19.44000053,19.43999863,0.00000000,1.23242736
Simul_+30deg,30,19.79999924,19.79999924,0.00000000,1.14491963
Simul_+30deg,30,20.15999985,20.15999603,0.00000000,1.04052269
Simul_+30deg,30,20.51999855,20.51999664,0.00000000,0.91417426
Simul_+30deg,30,20.87999725,20.88000298,0.00000000,0.78634644
Simul_+30deg,30,21.23999786,21.24000168,0.00000000,0.65702289
Simul_+30deg,30,21.59999847,21.59999657,0.00000000,0.52618301
Simul_+30deg,30,21.95999908,21.95999527,0.00000000,0.39380464
Simul_+30deg,30,22.31999779,22.31999969,0.00000000,0.23792002
Simul_+30deg,30,22.67999840,22.67999649,0.00000000,0.07698192
Simul_+30deg,30,23.03999901,23.04000282,0.00000000,-0.08635897
Simul_+30deg,30,23.39999771,23.39999390,0.00000000,-0.25213331
Simul_+30deg,30,23.75999832,23.75999641,0.00000000,-0.42039412
Simul_+30deg,30,24.11999893,24.11999702,0.00000000,-0.58545047
Simul_+30deg,30,24.47999954,24.48000336,0.00000000,-0.74070740
Simul_+30deg,30,24.83999825,24.84000015,0.00000000,-0.89708674
Simul_+30deg,30,25.19999886,25.19999886,0.00000000,-1.05451167
Simul_+30deg,30,25.55999947,25.56000137,0.00000000,-1.21288192
Simul_+30deg,30,25.91999817,25.92000008,0.00000000,-1.37208295
Simul_+30deg,30,26.27999878,26.28000259,0.00000000,-1.50406027
Simul_+30deg,30,26.63999939,26.63999557,0.00000000,-1.62746799
Simul_+30deg,30,27.00000000,26.99999809,0.00000000,-1.74997950
Simul_+30deg,30,27.35999870,27.35999870,0.00000000,-1.87140942
Simul_+30deg,30,27.71999931,27.71999931,0.00000000,-1.99156594
Simul_+30deg,30,28.07999802,28.08000183,0.00000000,-2.10477448
Simul_+30deg,30,28.43999863,28.43999672,0.00000000,-2.19721818
Simul_+30deg,30,28.79999924,28.80000305,0.00000000,-2.28793478
Simul_+30deg,30,29.15999794,29.15999794,0.00000000,-2.37676740
Simul_+30deg,30,29.51999664,29.51999664,0.00000000,-2.46356249
Simul_+30deg,30,29.87999916,29.88000298,0.00000000,-2.54815722
Simul_+30deg,30,30.23999786,30.23999786,0.00000000,-2.63082743
Simul_+30deg,30,30.59999657,30.59999657,0.00000000,-2.71238112
Simul_+30deg,30,30.95999908,30.95999908,0.00000000,-2.79273367
Simul_+30deg,30,31.31999779,31.31999779,0.00000000,-2.87178636
Simul_+30deg,30,31.67999649,31.67999268,0.00000000,-2.94944024
Simul_+30deg,30,32.03999710,32.03999710,0.00000000,-3.03269982
Simul_+30deg,30,32.39999771,32.39999771,0.00000000,-3.17272639
Simul_+30deg,30,32.75999832,32.75999832,0.00000000,-3.31383324
Simul_+30deg,30,33.11999893,33.11999893,0.00000000,-3.45597506
Simul_+30deg,30,33.47999573,33.47999573,0.00000000,-3.59909773
Simul_+30deg,30,33.84000015,33.83999634,0.00000000,-3.74313974
Simul_+30deg,30,34.19999695,34.20000076,0.00000000,-3.97357655
Simul_+30deg,30,34.55999756,34.56000137,0.00000000,-4.27756023
Simul_+30deg,30,34.91999817,34.92000198,0.00000000,-4.58774519
Simul_+30deg,30,35.27999878,35.27999878,0.00000000,-4.90384293
Simul_+30deg,30,35.63999557,35.63999557,0.00000000,-5.22543192
Simul_+30deg,30,36.00000000,36.00000000,0.00000000,-5.55190277
Simul_+30deg,30,36.35999680,36.36000061,0.00000000,-6.10283804
Simul_+30deg,30,36.71999741,36.71999359,0.00000000,-6.66187954
Simul_+30deg,30,37.07999802,37.07999420,0.00000000,-7.22161198
Simul_+30deg,30,37.43999863,37.43999481,0.00000000,-7.77103138
Simul_+30deg,30,37.79999542,37.79999161,0.00000000,-8.29480743
Simul_+30deg,30,38.15999985,38.15999985,0.00000000,-8.85468292
Simul_+30deg,30,38.51999664,38.51999664,0.00000000,-9.40959740
Simul_+30deg,30,38.88000107,38.88000107,0.00000000,-9.78588963
Simul_+30deg,30,39.23999786,39.23999786,0.00000000,-9.92885113
Simul_+30deg,30,39.59999847,39.59999847,0.00000000,-9.81482029
Simul_+30deg,30,39.95999908,39.95999527,0.00000000,-9.46281338
Simul_+30deg,30,40.31999969,40.31999969,0.00000000,-8.90854263
Simul_+30deg,30,40.67999649,40.67999649,0.00000000,-8.18457699
Simul_+30deg,30,41.03999710,41.03999710,0.00000000,-7.37126637
Simul_+30deg,30,41.39999771,41.39999390,0.00000000,-6.52825546
Simul_+30deg,30,41.75999451,41.75999451,0.00000000,-5.69242239
Simul_+30deg,30,42.11999893,42.11999893,0.00000000,-4.88221598
Simul_+30deg,30,42.47999573,42.47999573,0.00000000,-4.09467983
Simul_+30deg,30,42.83999634,42.83999634,0.00000000,-3.33765054
Simul_+30deg,30,43.19999695,43.19999695,0.00000000,-2.61659265
Simul_+30deg,30,43.55999756,43.55999756,0.00000000,-1.93299520
Simul_+30deg,30,43.91999817,43.91999817,0.00000000,-1.28623021
Simul_+30deg,30,44.27999878,44.27999878,0.00000000,-0.68149513
Simul_+30deg,30,44.63999557,44.63999557,0.00000000,-0.09969484
Simul_+30deg,30,45.00000000,45.00000000,0.00000000,0.46080291
Simul_+30deg,30,45.35999680,45.35999680,0.00000000,0.99908537
Simul_+30deg,30,45.71999741,45.71999741,0.00000000,1.51516211
Simul_+30deg,30,46.07999802,46.07999802,0.00000000,2.00285935
Simul_+30deg,30,46.43999863,46.43999863,0.00000000,2.45596433
Simul_+30deg,30,46.79999542,46.79999542,0.00000000,2.90222788
Simul_+30deg,30,47.15999985,47.15999985,0.00000000,3.33941412
Simul_+30deg,30,47.51999664,47.52000046,0.00000000,3.76607370
Simul_+30deg,30,47.87999725,47.87999725,0.00000000,4.18131304
Simul_+30deg,30,48.23999786,48.23999786,0.00000000,4.55739117
Simul_+30deg,30,48.59999847,48.59999847,0.00000000,4.92052650
Simul_+30deg,30,48.95999908,48.96000290,0.00000000,5.28427124
Simul_+30deg,30,49.31999588,49.31999588,0.00000000,5.64621401
Simul_+30deg,30,49.67999649,49.67999649,0.00000000,6.00455475
Simul_+30deg,30,50.03999710,50.03999710,0.00000000,6.35335445
Simul_+30deg,30,50.39999771,50.39999771,0.00000000,6.66781378
Simul_+30deg,30,50.75999451,50.75999832,0.00000000,6.98837519
Simul_+30deg,30,51.11999893,51.11999893,0.00000000,7.31225395
Simul_+30deg,30,51.47999573,51.47999573,0.00000000,7.63717699
Simul_+30deg,30,51.83999634,51.84000015,0.00000000,7.96131563
Simul_+30deg,30,52.19999695,52.19999695,0.00000000,8.27417183
Simul_+30deg,30,52.55999756,52.55999756,0.00000000,8.58307266
Simul_+30deg,30,52.91999435,52.91999817,0.00000000,8.89495468
Simul_+30deg,30,53.27999878,53.27999878,0.00000000,9.20778751
Simul_+30deg,30,53.63999557,53.63999557,0.00000000,9.51993084
Simul_+30deg,30,54.00000000,54.00000000,0.00000000,9.83006859
Simul_+30deg,30,54.35999680,54.35999680,0.00000000,10.13522339
Simul_+30deg,30,54.71999741,54.71999741,0.00000000,10.43863106
Simul_+30deg,30,55.07999802,55.07999802,0.00000000,10.73928356
Simul_+30deg,30,55.43999863,55.43999863,0.00000000,11.03639984
Simul_+30deg,30,55.79999542,55.79999924,0.00000000,11.32937241
Simul_+30deg,30,56.15999603,56.15999603,0.00000000,11.61270905
Simul_+30deg,30,56.51999664,56.51999664,0.00000000,11.88437366
Simul_+30deg,30,56.87999725,56.87999725,0.00000000,12.15044975
Simul_+30deg,30,57.23999786,57.23999786,0.00000000,12.41096592
Simul_+30deg,30,57.59999847,57.59999847,0.00000000,12.66598320
Simul_+30deg,30,57.95999908,57.95999908,0.00000000,12.91557503
Simul_+30deg,30,58.31999588,58.31999588,0.00000000,13.13113022
Simul_+30deg,30,58.67999649,58.67999649,0.00000000,13.33819771
Simul_+30deg,30,59.03999329,59.03999329,0.00000000,13.54059696
Simul_+30deg,30,59.39999390,59.39999390,0.00000000,13.73852253
Simul_+30deg,30,59.75999832,59.75999832,0.00000000,13.93216896
Simul_+30deg,30,60.11999893,60.11999893,0.00000000,14.10519695
Simul_+30deg,30,60.47999573,60.47999573,0.00000000,14.24278641
Simul_+30deg,30,60.83999634,60.83999634,0.00000000,14.37875652
Simul_+30deg,30,61.19999313,61.19999313,0.00000000,14.51312637
Simul_+30deg,30,61.56000137,61.56000137,0.00000000,14.64592171
Simul_+30deg,30,61.91999817,61.91999817,0.00000000,14.77715302
Simul_+30deg,30,62.27999878,62.27999878,0.00000000,14.86310863
Simul_+30deg,30,62.63999557,62.63999557,0.00000000,14.93823910
Simul_+30deg,30,62.99999619,62.99999619,0.00000000,15.01531696
Simul_+30deg,30,63.35999298,63.35999298,0.00000000,15.09422207
Simul_+30deg,30,63.71999741,63.71999741,0.00000000,15.17483330
Simul_+30deg,30,64.07999420,64.07999420,0.00000000,15.24365234
Simul_+30deg,30,64.43999481,64.43999481,0.00000000,15.26936054
Simul_+30deg,30,64.79999542,64.79999542,0.00000000,15.30010700
Simul_+30deg,30,65.15999603,65.15999603,0.00000000,15.33578110
Simul_+30deg,30,65.51999664,65.51999664,0.00000000,15.37626362
Simul_+30deg,30,65.87999725,65.87999725,0.00000000,15.42141724
Simul_+30deg,30,66.23999786,66.23999786,0.00000000,15.42634201
Simul_+30deg,30,66.59999847,66.59999847,0.00000000,15.41503048
Simul_+30deg,30,66.95999146,66.95999146,0.00000000,15.41023827
Simul_+30deg,30,67.31999207,67.31999207,0.00000000,15.41198921
Simul_+30deg,30,67.68000031,67.68000031,0.00000000,15.42027283
Simul_+30deg,30,68.04000092,68.04000092,0.00000000,15.42577362
Simul_+30deg,30,68.39999390,68.39999390,0.00000000,15.36298180
Simul_+30deg,30,68.75999451,68.75999451,0.00000000,15.30585670
Simul_+30deg,30,69.11999512,69.11999512,0.00000000,15.25464439
Simul_+30deg,30,69.47999573,69.47999573,0.00000000,15.20955849
Simul_+30deg,30,69.83999634,69.83999634,0.00000000,15.17080212
Simul_+30deg,30,70.19999695,70.19999695,0.00000000,15.08148575
Simul_+30deg,30,70.55999756,70.55999756,0.00000000,14.94963074
Simul_+30deg,30,70.91999817,70.91999817,0.00000000,14.82017422
Simul_+30deg,30,71.27999115,71.27999115,0.00000000,14.69346428
Simul_+30deg,30,71.63999939,71.63999939,0.00000000,14.56986332
Simul_+30deg,30,72.00000000,72.00000000,0.00000000,14.44975281
Simul_+30deg,30,72.36000061,72.36000061,0.00000000,14.22191238
Simul_+30deg,30,72.71999359,72.71999359,0.00000000,13.98995590
Simul_+30deg,30,73.07999420,73.07999420,0.00000000,13.75388718
Simul_+30deg,30,73.43999481,73.43999481,0.00000000,13.51372719
Simul_+30deg,30,73.79999542,73.79999542,0.00000000,13.26953697
Simul_+30deg,30,74.15999603,74.15999603,0.00000000,12.98371410
Simul_+30deg,30,74.51999664,74.51999664,0.00000000,12.64071465
Simul_+30deg,30,74.87999725,74.87999725,0.00000000,12.28460693
Simul_+30deg,30,75.23999023,75.23999023,0.00000000,11.91444969
Simul_+30deg,30,75.59999084,75.59999084,0.00000000,11.52921772
Simul_+30deg,30,75.95999908,75.95999908,0.00000000,11.12775707
Simul_+30deg,30,76.31999969,76.31999969,0.00000000,10.70560360
Simul_+30deg,30,76.67999268,76.67999268,0.00000000,10.26705551
Simul_+30deg,30,77.03999329,77.03999329,0.00000000,9.81227303
Simul_+30deg,30,77.39999390,77.39999390,0.00000000,9.34109211
Simul_+30deg,30,77.76000214,77.76000214,0.00000000,8.85375881
Simul_+30deg,30,78.11999512,78.11999512,0.00000000,8.39406109
Simul_+30deg,30,78.47999573,78.47999573,0.00000000,8.01918602
Simul_+30deg,30,78.83999634,78.83999634,0.00000000,7.65379620
Simul_+30deg,30,79.19999695,79.19999695,0.00000000,7.30351067
Simul_+30deg,30,79.55998993,79.55998993,0.00000000,6.97503567
Simul_+30deg,30,79.91999817,79.91999817,0.00000000,6.67597723
Simul_+30deg,30,80.27999878,80.27999878,0.00000000,6.51516247
Simul_+30deg,30,80.63999939,80.63999939,0.00000000,6.41106224
Simul_+30deg,30,80.99999237,80.99999237,0.00000000,6.33514643
Simul_+30deg,30,81.35999298,81.35999298,0.00000000,6.28894997
Simul_+30deg,30,81.72000122,81.72000122,0.00000000,6.27343845
Simul_+30deg,30,82.07999420,82.07999420,0.00000000,6.27035236
Simul_+30deg,30,82.43999481,82.43999481,0.00000000,6.21856022
Simul_+30deg,30,82.79999542,82.79999542,0.00000000,6.17404175
Simul_+30deg,30,83.15999603,83.15999603,0.00000000,6.13702774
Simul_+30deg,30,83.51998901,83.51998901,0.00000000,6.10771608
Simul_+30deg,30,83.87999725,83.87999725,0.00000000,6.08626366
Simul_+30deg,30,84.23999786,84.23999786,0.00000000,5.91394472
Simul_+30deg,30,84.59999847,84.59999847,0.00000000,5.65856028
Simul_+30deg,30,84.95999146,84.95999146,0.00000000,5.39704561
Simul_+30deg,30,85.31999207,85.31999207,0.00000000,5.12921286
Simul_+30deg,30,85.67999268,85.67999268,0.00000000,4.85489702
Simul_+30deg,30,86.04000092,86.04000092,0.00000000,4.54721308
Simul_+30deg,30,86.39999390,86.39999390,0.00000000,4.00518131
Simul_+30deg,30,86.75999451,86.75999451,0.00000000,3.42929482
Simul_+30deg,30,87.11999512,87.11999512,0.00000000,2.81544256
Simul_+30deg,30,87.47999573,87.47999573,0.00000000,2.15883160
Simul_+30deg,30,87.83999634,87.83999634,0.00000000,1.45379972
Simul_+30deg,30,88.19999695,88.19999695,0.00000000,0.67139632
Simul_+30deg,30,88.55999756,88.55999756,0.00000000,-0.18438497
Simul_+30deg,30,88.91999817,88.91999817,0.00000000,-1.09300518
Simul_+30deg,30,89.27999115,89.27999115,0.00000000,-2.04554749
Simul_+30deg,30,89.63999176,89.63999176,0.00000000,-3.01844478
Simul_+30deg,30,90.00000000,90.00000000,0.00000000,-3.96239400
Simul_+30deg,30,90.35999298,90.35999298,0.00000000,-4.28373671
Simul_+30deg,30,90.71999359,90.71999359,0.00000000,-4.41977549
Simul_+30deg,30,91.07999420,91.07999420,0.00000000,-4.35254288
Simul_+30deg,30,91.43999481,91.43999481,0.00000000,-4.09108114
Simul_+30deg,30,91.79999542,91.79999542,0.00000000,-3.66769409
Simul_+30deg,30,92.15999603,92.15999603,0.00000000,-3.20595312
Simul_+30deg,30,92.51999664,92.51999664,0.00000000,-2.82157183
Simul_+30deg,30,92.87999725,92.87999725,0.00000000,-2.44390821
Simul_+30deg,30,93.23999023,93.23999023,0.00000000,-2.07393718
Simul_+30deg,30,93.59999084,93.59999084,0.00000000,-1.71227038
Simul_+30deg,30,93.95999908,93.95999908,0.00000000,-1.35931039
Simul_+30deg,30,94.31999969,94.31999969,0.00000000,-1.47808552
Simul_+30deg,30,94.67999268,94.67999268,0.00000000,-1.65504503
Simul_+30deg,30,95.03999329,95.03999329,0.00000000,-1.83151388
Simul_+30deg,30,95.39999390,95.39999390,0.00000000,-2.00711679
Simul_+30deg,30,95.75999451,95.75999451,0.00000000,-2.18142605
Simul_+30deg,30,96.11999512,96.11999512,0.00000000,-2.55202770
Simul_+30deg,30,96.47999573,96.47999573,0.00000000,-3.36181498
Simul_+30deg,30,96.83999634,96.83999634,0.00000000,-4.24531174
Simul_+30deg,30,97.19999695,97.19999695,0.00000000,-5.21430922
Simul_+30deg,30,97.55998993,97.55998993,0.00000000,-6.28201532
Simul_+30deg,30,97.91999817,97.91999817,0.00000000,-7.46106243
Simul_+30deg,30,98.27999878,98.27999878,0.00000000,-9.31203938
Simul_+30deg,30,98.63999176,98.63999176,0.00000000,-11.85753822
Simul_+30deg,30,98.99999237,98.99999237,0.00000000,-15.41535854
Simul_+30deg,30,99.35999298,99.35999298,0.00000000,-21.08929634
Simul_+30deg,30,99.71999359,99.71999359,0.00000000,-26.32642937
Simul_+30deg,30,100.07999420,100.07999420,0.00000000,-19.58581924
Simul_+30deg,30,100.43999481,100.43999481,0.00000000,-15.47736931
Simul_+30deg,30,100.79999542,100.79999542,0.00000000,-12.37437248
Simul_+30deg,30,101.15999603,101.15999603,0.00000000,-10.01479721
Simul_+30deg,30,101.51998901,101.51998901,0.00000000,-8.13439178
Simul_+30deg,30,101.87999725,101.87999725,0.00000000,-6.57810450
Simul_+30deg,30,102.23999786,102.23999786,0.00000000,-5.70899963
Simul_+30deg,30,102.59999847,102.59999847,0.00000000,-5.10165977
Simul_+30deg,30,102.95999146,102.95999146,0.00000000,-4.50334215
Simul_+30deg,30,103.31999207,103.31999207,0.00000000,-3.92023802
Simul_+30deg,30,103.67999268,103.67999268,0.00000000,-3.35598016
Simul_+30deg,30,104.03999329,104.03999329,0.00000000,-2.88062859
Simul_+30deg,30,104.39999390,104.39999390,0.00000000,-2.95095348
Simul_+30deg,30,104.75999451,104.75999451,0.00000000,-3.00232410
Simul_+30deg,30,105.11999512,105.11999512,0.00000000,-3.03404713
Simul_+30deg,30,105.47999573,105.47999573,0.00000000,-3.04569149
Simul_+30deg,30,105.83998871,105.83998871,0.00000000,-3.03709078
Simul_+30deg,30,106.19999695,106.19999695,0.00000000,-3.29116440
Simul_+30deg,30,106.55999756,106.55999756,0.00000000,-3.78095722
Simul_+30deg,30,106.91999054,106.91999054,0.00000000,-4.28840590
Simul_+30deg,30,107.27999115,107.27999115,0.00000000,-4.81267023
Simul_+30deg,30,107.63999176,107.63999176,0.00000000,-5.35184145
Simul_+30deg,30,108.00000000,108.00000000,0.00000000,-5.90264893
Simul_+30deg,30,108.35999298,108.35999298,0.00000000,-6.70550537
Simul_+30deg,30,108.71999359,108.71999359,0.00000000,-7.55339575
Simul_+30deg,30,109.07999420,109.07999420,0.00000000,-8.43839073
Simul_+30deg,30,109.43999481,109.43999481,0.00000000,-9.34128952
Simul_+30deg,30,109.79998779,109.79998779,0.00000000,-10.22406578
Simul_+30deg,30,110.15999603,110.15999603,0.00000000,-10.73316383
Simul_+30deg,30,110.51999664,110.51999664,0.00000000,-10.67393780
Simul_+30deg,30,110.87999725,110.87999725,0.00000000,-10.38784981
Simul_+30deg,30,111.23999023,111.23999023,0.00000000,-9.91577244
Simul_+30deg,30,111.59999084,111.59999084,0.00000000,-9.31328678
Simul_+30deg,30,111.95999908,111.95999908,0.00000000,-8.63361073
Simul_+30deg,30,112.31999207,112.31999207,0.00000000,-7.97871113
Simul_+30deg,30,112.67999268,112.67999268,0.00000000,-7.34819174
Simul_+30deg,30,113.03999329,113.03999329,0.00000000,-6.74064350
Simul_+30deg,30,113.39999390,113.39999390,0.00000000,-6.15792799
Simul_+30deg,30,113.75999451,113.75999451,0.00000000,-5.60041189
Simul_+30deg,30,114.11999512,114.11999512,0.00000000,-5.22281885
Simul_+30deg,30,114.47999573,114.47999573,0.00000000,-5.14246273
Simul_+30deg,30,114.83999634,114.83999634,0.00000000,-5.03174782
Simul_+30deg,30,115.19999695,115.19999695,0.00000000,-4.89296103
Simul_+30deg,30,115.55998993,115.55998993,0.00000000,-4.72881317
Simul_+30deg,30,115.91999817,115.91999817,0.00000000,-4.54222488
Simul_+30deg,30,116.27999115,116.27999115,0.00000000,-4.74483061
Simul_+30deg,30,116.63999176,116.63999176,0.00000000,-5.04292870
Simul_+30deg,30,117.00000000,117.00000000,0.00000000,-5.31344414
Simul_+30deg,30,117.35999298,117.35999298,0.00000000,-5.54955435
Simul_+30deg,30,117.72000122,117.72000122,0.00000000,-5.74447918
Simul_+30deg,30,118.07998657,118.07998657,0.00000000,-5.99451351
Simul_+30deg,30,118.43999481,118.43999481,0.00000000,-6.58929634
Simul_+30deg,30,118.79998779,118.79998779,0.00000000,-7.18585777
Simul_+30deg,30,119.15999603,119.15999603,0.00000000,-7.77129602
Simul_+30deg,30,119.51999664,119.51999664,0.00000000,-8.32704544
Simul_+30deg,30,119.87998962,119.87998962,0.00000000,-8.82836628
Simul_+30deg,30,120.23999786,120.23999786,0.00000000,-9.51559925
Simul_+30deg,30,120.59999084,120.59999084,0.00000000,-10.33267021
Simul_+30deg,30,120.95999146,120.95999146,0.00000000,-11.13813591
Simul_+30deg,30,121.31999969,121.31999969,0.00000000,-11.88687325
Simul_+30deg,30,121.67999268,121.67999268,0.00000000,-12.51268005
Simul_+30deg,30,122.03999329,122.03999329,0.00000000,-12.98419952
Simul_+30deg,30,122.39998627,122.39998627,0.00000000,-13.68801212
Simul_+30deg,30,122.75999451,122.75999451,0.00000000,-14.25577736
Simul_+30deg,30,123.12000275,123.12000275,0.00000000,-14.61228275
Simul_+30deg,30,123.47998810,123.47998810,0.00000000,-14.69780540
Simul_+30deg,30,123.83999634,123.83999634,0.00000000,-14.49635983
Simul_+30deg,30,124.19998932,124.19998932,0.00000000,-14.40009499
Simul_+30deg,30,124.55999756,124.55999756,0.00000000,-14.43431664
Simul_+30deg,30,124.91998291,124.91998291,0.00000000,-14.33198166
Simul_+30deg,30,125.27999115,125.27999115,0.00000000,-14.10231209
Simul_+30deg,30,125.63999939,125.63999939,0.00000000,-13.76435280
Simul_+30deg,30,125.99999237,125.99999237,0.00000000,-13.34222031
Simul_+30deg,30,126.35999298,126.35999298,0.00000000,-13.64947510
Simul_+30deg,30,126.71998596,126.71998596,0.00000000,-13.88142014
Simul_+30deg,30,127.07999420,127.07999420,0.00000000,-14.02438927
Simul_+30deg,30,127.43999481,127.43999481,0.00000000,-14.06908035
Simul_+30deg,30,127.79998779,127.79998779,0.00000000,-14.01244545
Simul_+30deg,30,128.15998840,128.15998840,0.00000000,-14.27639198
Simul_+30deg,30,128.51998901,128.51998901,0.00000000,-14.98493385
Simul_+30deg,30,128.87998962,128.87998962,0.00000000,-15.56849098
Simul_+30deg,30,129.24000549,129.24000549,0.00000000,-15.95391655
Simul_+30deg,30,129.59999084,129.59999084,0.00000000,-16.07925224
Simul_+30deg,30,129.95999146,129.95999146,0.00000000,-15.92161942
Simul_+30deg,30,130.31999207,130.31999207,0.00000000,-16.32406616
Simul_+30deg,30,130.67999268,130.67999268,0.00000000,-16.54902840
Simul_+30deg,30,131.03999329,131.03999329,0.00000000,-16.44928741
Simul_+30deg,30,131.39999390,131.39999390,0.00000000,-16.04576874
Simul_+30deg,30,131.75999451,131.75999451,0.00000000,-15.41331482
Simul_+30deg,30,132.11999512,132.11999512,0.00000000,-14.89168644
Simul_+30deg,30,132.47999573,132.47999573,0.00000000,-14.76409721
Simul_+30deg,30,132.83998108,132.83998108,0.00000000,-14.53332710
Simul_+30deg,30,133.19999695,133.19999695,0.00000000,-14.21501541
Simul_+30deg,30,133.55999756,133.55999756,0.00000000,-13.82781410
Simul_+30deg,30,133.91998291,133.91998291,0.00000000,-13.39045429
Simul_+30deg,30,134.27999878,134.27999878,0.00000000,-13.19695377
Simul_+30deg,30,134.63998413,134.63998413,0.00000000,-13.05120277
Simul_+30deg,30,135.00000000,135.00000000,0.00000000,-12.87645149
Simul_+30deg,30,135.36000061,135.36000061,0.00000000,-12.67626953
Simul_+30deg,30,135.71998596,135.71998596,0.00000000,-12.45432377
Simul_+30deg,30,136.08000183,136.08000183,0.00000000,-12.22418785
Simul_+30deg,30,136.43998718,136.43998718,0.00000000,-12.00683975
Simul_+30deg,30,136.79998779,136.79998779,0.00000000,-11.76675987
Simul_+30deg,30,137.16000366,137.16000366,0.00000000,-11.50808525
Simul_+30deg,30,137.51998901,137.51998901,0.00000000,-11.23471069
Simul_+30deg,30,137.87998962,137.87998962,0.00000000,-10.95013523
Simul_+30deg,30,138.23999023,138.23999023,0.00000000,-10.72865295
Simul_+30deg,30,138.59999084,138.59999084,0.00000000,-10.52385426
Simul_+30deg,30,138.95999146,138.95999146,0.00000000,-10.30065632
Simul_+30deg,30,139.31999207,139.31999207,0.00000000,-10.06222630
Simul_+30deg,30,139.67999268,139.67999268,0.00000000,-9.81152153
Simul_+30deg,30,140.03999329,140.03999329,0.00000000,-9.56658173
Simul_+30deg,30,140.39999390,140.39999390,0.00000000,-9.43116760
