scenario,lens_angle_deg,vertical_angle_deg,theta_deg,phi_deg,gain_db
Simul_-45deg,-45,137.16000366,137.16000366,0.00000000,-7.80682468
Simul_-45deg,-45,137.51998901,137.51998901,0.00000000,-7.93260765
Simul_-45deg,-45,137.87998962,137.87998962,0.00000000,-8.00389576
Simul_-45deg,-45,138.23999023,138.23999023,0.00000000,-8.32224560
Simul_-45deg,-45,138.59999084,138.59999084,0.00000000,-8.79023552
Simul_-45deg,-45,138.95999146,138.95999146,0.00000000,-9.26397038
Simul_-45deg,-45,139.31999207,139.31999207,0.00000000,-9.73902130
Simul_-45deg,-45,139.67999268,139.67999268,0.00000000,-10.20921326
Simul_-45deg,-45,140.03999329,140.03999329,0.00000000,-10.64774704
Simul_-45deg,-45,140.39999390,140.39999390,0.00000000,-10.92465591
Simul_-45deg,-45,140.75997925,140.75997925,0.00000000,-11.18885040
Simul_-45deg,-45,141.11999512,141.11999512,0.00000000,-11.43671989
Simul_-45deg,-45,141.47999573,141.47999573,0.00000000,-11.66434669
Simul_-45deg,-45,141.83999634,141.83999634,0.00000000,-11.86762238
Simul_-45deg,-45,142.19999695,142.19999695,0.00000000,-11.82964325
Simul_-45deg,-45,142.55998230,142.55998230,0.00000000,-11.60571480
Simul_-45deg,-45,142.91999817,142.91999817,0.00000000,-11.37216187
Simul_-45deg,-45,143.27999878,143.27999878,0.00000000,-11.13103867
Simul_-45deg,-45,143.63998413,143.63998413,0.00000000,-10.88418865
Simul_-45deg,-45,144.00000000,144.00000000,0.00000000,-10.63324070
Simul_-45deg,-45,144.35998535,144.35998535,0.00000000,-10.54566765
Simul_-45deg,-45,144.72000122,144.72000122,0.00000000,-10.42498493
Simul_-45deg,-45,145.07998657,145.07998657,0.00000000,-10.27393913
Simul_-45deg,-45,145.43998718,145.43998718,0.00000000,-10.09567642
Simul_-45deg,-45,145.80000305,145.80000305,0.00000000,-9.89364338
Simul_-45deg,-45,146.15998840,146.15998840,0.00000000,-9.83139801
Simul_-45deg,-45,146.51998901,146.51998901,0.00000000,-9.92726994
Simul_-45deg,-45,146.87998962,146.87998962,0.00000000,-9.96949005
Simul_-45deg,-45,147.23999023,147.23999023,0.00000000,-9.95647526
Simul_-45deg,-45,147.59999084,147.59999084,0.00000000,-9.88871861
Simul_-45deg,-45,147.95999146,147.95999146,0.00000000,-9.76873112
Simul_-45deg,-45,148.31999207,148.31999207,0.00000000,-10.00785351
Simul_-45deg,-45,148.67999268,148.67999268,0.00000000,-10.24321747
Simul_-45deg,-45,149.03999329,149.03999329,0.00000000,-10.41349220
Simul_-45deg,-45,149.39999390,149.39999390,0.00000000,-10.51035309
Simul_-45deg,-45,149.75999451,149.75999451,0.00000000,-10.52870750
Simul_-45deg,-45,150.11999512,150.11999512,0.00000000,-10.64318085
Simul_-45deg,-45,150.47998047,150.47998047,0.00000000,-11.05746174
Simul_-45deg,-45,150.83999634,150.83999634,0.00000000,-11.42126274
Simul_-45deg,-45,151.19998169,151.19998169,0.00000000,-11.71740627
Simul_-45deg,-45,151.55999756,151.55999756,0.00000000,-11.92921638
Simul_-45deg,-45,151.91999817,151.91999817,0.00000000,-12.04298782
Simul_-45deg,-45,152.27998352,152.27998352,0.00000000,-12.43670082
Simul_-45deg,-45,152.63999939,152.63999939,0.00000000,-12.89332390
Simul_-45deg,-45,152.99998474,152.99998474,0.00000000,-13.29137039
Simul_-45deg,-45,153.35998535,153.35998535,0.00000000,-13.60874653
Simul_-45deg,-45,153.72000122,153.72000122,0.00000000,-13.82400036
Simul_-45deg,-45,154.07998657,154.07998657,0.00000000,-14.00657654
Simul_-45deg,-45,154.43998718,154.43998718,0.00000000,-14.40925121
Simul_-45deg,-45,154.79998779,154.79998779,0.00000000,-14.74382496
Simul_-45deg,-45,155.15998840,155.15998840,0.00000000,-14.99064445
Simul_-45deg,-45,155.52000427,155.52000427,0.00000000,-15.13269901
Simul_-45deg,-45,155.87998962,155.87998962,0.00000000,-15.15918827
Simul_-45deg,-45,156.23999023,156.23999023,0.00000000,-15.27635479
Simul_-45deg,-45,156.59999084,156.59999084,0.00000000,-15.41271210
Simul_-45deg,-45,156.95999146,156.95999146,0.00000000,-15.46372032
Simul_-45deg,-45,157.31999207,157.31999207,0.00000000,-15.42633629
Simul_-45deg,-45,157.67999268,157.67999268,0.00000000,-15.30280495
Simul_-45deg,-45,158.03999329,158.03999329,0.00000000,-15.13039780
Simul_-45deg,-45,158.39999390,158.39999390,0.00000000,-15.13156033
Simul_-45deg,-45,158.75999451,158.75999451,0.00000000,-15.06875610
Simul_-45deg,-45,159.11997986,159.11997986,0.00000000,-14.94470215
Simul_-45deg,-45,159.47999573,159.47999573,0.00000000,-14.76448154
Simul_-45deg,-45,159.83999634,159.83999634,0.00000000,-14.53491116
Simul_-45deg,-45,160.19998169,160.19998169,0.00000000,-14.49055481
Simul_-45deg,-45,160.55999756,160.55999756,0.00000000,-14.58498192
Simul_-45deg,-45,160.91998291,160.91998291,0.00000000,-14.63295746
Simul_-45deg,-45,161.27999878,161.27999878,0.00000000,-14.63292217
Simul_-45deg,-45,161.63999939,161.63999939,0.00000000,-14.58487320
Simul_-45deg,-45,161.99998474,161.99998474,0.00000000,-14.49038315
Simul_-45deg,-45,162.36000061,162.36000061,0.00000000,-14.68930244
Simul_-45deg,-45,162.71998596,162.71998596,0.00000000,-14.86003304
Simul_-45deg,-45,163.07998657,163.07998657,0.00000000,-14.99879265
Simul_-45deg,-45,163.44000244,163.44000244,0.00000000,-15.10221004
Simul_-45deg,-45,163.79998779,163.79998779,0.00000000,-15.16762829
Simul_-45deg,-45,164.15998840,164.15998840,0.00000000,-15.19520664
Simul_-45deg,-45,164.51998901,164.51998901,0.00000000,-15.19090080
Simul_-45deg,-45,164.87998962,164.87998962,0.00000000,-15.15479279
Simul_-45deg,-45,165.23999023,165.23999023,0.00000000,-15.08766747
Simul_-45deg,-45,165.59999084,165.59999084,0.00000000,-14.99094009
Simul_-45deg,-45,165.95999146,165.95999146,0.00000000,-14.86656094
Simul_-45deg,-45,166.31999207,166.31999207,0.00000000,-14.84213638
Simul_-45deg,-45,166.67999268,166.67999268,0.00000000,-14.77796173
Simul_-45deg,-45,167.03997803,167.03997803,0.00000000,-14.65901756
Simul_-45deg,-45,167.39999390,167.39999390,0.00000000,-14.48966217
Simul_-45deg,-45,167.75999451,167.75999451,0.00000000,-14.27566051
Simul_-45deg,-45,168.11999512,168.11999512,0.00000000,-14.16544724
Simul_-45deg,-45,168.47999573,168.47999573,0.00000000,-14.27757072
Simul_-45deg,-45,168.83998108,168.83998108,0.00000000,-14.31076145
Simul_-45deg,-45,169.19999695,169.19998169,0.00000000,-14.26321030
Simul_-45deg,-45,169.55999756,169.55999756,0.00000000,-14.13749886
Simul_-45deg,-45,169.91998291,169.91996765,0.00000000,-13.94019127
Simul_-45deg,-45,170.27999878,170.27998352,0.00000000,-13.97533989
Simul_-45deg,-45,170.63998413,170.63998413,0.00000000,-14.03480625
Simul_-45deg,-45,170.99998474,171.00000000,0.00000000,-14.03193855
Simul_-45deg,-45,171.35998535,171.36000061,0.00000000,-13.96686172
Simul_-45deg,-45,171.71998596,171.71998596,0.00000000,-13.84230518
Simul_-45deg,-45,172.08000183,172.07998657,0.00000000,-13.69918823
Simul_-45deg,-45,172.43998718,172.43998718,0.00000000,-13.63618660
Simul_-45deg,-45,172.79998779,172.80000305,0.00000000,-13.53227711
Simul_-45deg,-45,173.15998840,173.16000366,0.00000000,-13.39034843
Simul_-45deg,-45,173.51998901,173.52000427,0.00000000,-13.21407413
Simul_-45deg,-45,173.87998962,173.87998962,0.00000000,-13.00766087
Simul_-45deg,-45,174.23999023,174.23999023,0.00000000,-12.86047554
Simul_-45deg,-45,174.59999084,174.59997559,0.00000000,-12.71035004
Simul_-45deg,-45,174.95999146,174.95999146,0.00000000,-12.51505089
Simul_-45deg,-45,175.31999207,175.32000732,0.00000000,-12.28065968
Simul_-45deg,-45,175.67999268,175.67997742,0.00000000,-12.01361752
Simul_-45deg,-45,176.03999329,176.03996277,0.00000000,-11.75237560
Simul_-45deg,-45,176.39999390,176.39999390,0.00000000,-11.70919418
Simul_-45deg,-45,176.75997925,176.75996399,0.00000000,-11.61592484
Simul_-45deg,-45,177.11999512,177.12002563,0.00000000,-11.47566795
Simul_-45deg,-45,177.47999573,177.47996521,0.00000000,-11.29294777
Simul_-45deg,-45,177.83999634,177.83996582,0.00000000,-11.07304192
Simul_-45deg,-45,178.19999695,178.19993591,0.00000000,-10.97184086
Simul_-45deg,-45,178.55998230,178.56004333,0.00000000,-10.95928097
Simul_-45deg,-45,178.91999817,178.92007446,0.00000000,-10.91467667
Simul_-45deg,-45,179.27998352,179.27990723,0.00000000,-10.83905029
Simul_-45deg,-45,179.63998413,179.64009094,0.00000000,-10.73385811
Simul_-45deg,-45,180.00000000,180.00000000,180.00000000,-10.60125828
Simul_-45deg,-45,180.35998535,179.64009094,180.00000000,-10.56308842
Simul_-45deg,-45,180.71998596,179.27990723,180.00000000,-10.50035000
Simul_-45deg,-45,181.07998657,178.92007446,180.00000000,-10.41435623
Simul_-45deg,-45,181.43998718,178.56004333,180.00000000,-10.30635738
Simul_-45deg,-45,181.80000305,178.19993591,180.00000000,-10.17801094
Simul_-45deg,-45,182.15998840,177.83996582,180.00000000,-10.09964561
Simul_-45deg,-45,182.51998901,177.47996521,180.00000000,-10.07912731
Simul_-45deg,-45,182.87998962,177.12002563,180.00000000,-10.02748013
Simul_-45deg,-45,183.23999023,176.75996399,180.00000000,-9.94577503
Simul_-45deg,-45,183.59999084,176.39999390,180.00000000,-9.83572960
Simul_-45deg,-45,183.95999146,176.04000854,180.00000000,-9.69944763
Simul_-45deg,-45,184.31999207,175.67997742,180.00000000,-9.78391266
Simul_-45deg,-45,184.67999268,175.32000732,180.00000000,-9.86959267
Simul_-45deg,-45,185.03999329,174.95999146,180.00000000,-9.92378807
Simul_-45deg,-45,185.39997864,174.59997559,180.00000000,-9.94529343
Simul_-45deg,-45,185.75999451,174.23999023,180.00000000,-9.93361664
Simul_-45deg,-45,186.11999512,173.87998962,180.00000000,-9.96621990
Simul_-45deg,-45,186.47998047,173.52000427,180.00000000,-10.13036251
Simul_-45deg,-45,186.83999634,173.16000366,180.00000000,-10.27470684
Simul_-45deg,-45,187.19998169,172.80000305,180.00000000,-10.39700890
Simul_-45deg,-45,187.55998230,172.43998718,180.00000000,-10.49523163
Simul_-45deg,-45,187.91999817,172.07998657,180.00000000,-10.56763077
Simul_-45deg,-45,188.27998352,171.71998596,180.00000000,-10.71280861
Simul_-45deg,-45,188.63999939,171.36000061,180.00000000,-10.86892986
Simul_-45deg,-45,188.99998474,171.00000000,180.00000000,-11.00678062
Simul_-45deg,-45,189.35998535,170.63998413,180.00000000,-11.12441921
Simul_-45deg,-45,189.72000122,170.27998352,180.00000000,-11.22001743
Simul_-45deg,-45,190.07998657,169.91999817,180.00000000,-11.33423424
Simul_-45deg,-45,190.43998718,169.55998230,180.00000000,-11.57724476
Simul_-45deg,-45,190.79998779,169.20001221,180.00000000,-11.80220604
Simul_-45deg,-45,191.15998840,168.83998108,180.00000000,-12.00547028
Simul_-45deg,-45,191.51998901,168.47999573,180.00000000,-12.18328953
Simul_-45deg,-45,191.87998962,168.11999512,180.00000000,-12.33203793
Simul_-45deg,-45,192.23999023,167.75997925,180.00000000,-12.64004803
Simul_-45deg,-45,192.59999084,167.40000916,180.00000000,-13.03244209
Simul_-45deg,-45,192.95999146,167.03999329,180.00000000,-13.41277504
Simul_-45deg,-45,193.31997681,166.67999268,180.00000000,-13.77408886
Simul_-45deg,-45,193.67999268,166.31999207,180.00000000,-14.10820580
Simul_-45deg,-45,194.03999329,165.95997620,180.00000000,-14.42395401
Simul_-45deg,-45,194.39999390,165.59999084,180.00000000,-14.85761452
Simul_-45deg,-45,194.75999451,165.24000549,180.00000000,-15.27069569
Simul_-45deg,-45,195.11997986,164.88000488,180.00000000,-15.65215111
Simul_-45deg,-45,195.47999573,164.51998901,180.00000000,-15.98915672
Simul_-45deg,-45,195.83999634,164.15998840,180.00000000,-16.26783943
Simul_-45deg,-45,196.19998169,163.79998779,180.00000000,-16.47310066
Simul_-45deg,-45,196.55999756,163.43998718,180.00000000,-16.61807060
Simul_-45deg,-45,196.91998291,163.07998657,180.00000000,-16.70472908
Simul_-45deg,-45,197.27998352,162.72000122,180.00000000,-16.72949982
Simul_-45deg,-45,197.63999939,162.36000061,180.00000000,-16.69130707
Simul_-45deg,-45,197.99998474,161.99998474,180.00000000,-16.59178543
Simul_-45deg,-45,198.36000061,161.63999939,180.00000000,-16.50385094
Simul_-45deg,-45,198.71998596,161.27999878,180.00000000,-16.37722778
Simul_-45deg,-45,199.07998657,160.91998291,180.00000000,-16.21523666
Simul_-45deg,-45,199.43998718,160.56001282,180.00000000,-16.02185440
Simul_-45deg,-45,199.79998779,160.19998169,180.00000000,-15.80130482
Simul_-45deg,-45,200.15998840,159.83998108,180.00000000,-15.63080692
Simul_-45deg,-45,200.51998901,159.47999573,180.00000000,-15.53296661
Simul_-45deg,-45,200.87998962,159.11997986,180.00000000,-15.41857338
Simul_-45deg,-45,201.23999023,158.75999451,180.00000000,-15.28896236
Simul_-45deg,-45,201.59999084,158.39999390,180.00000000,-15.14553261
Simul_-45deg,-45,201.95999146,158.03997803,180.00000000,-14.98974228
Simul_-45deg,-45,202.31999207,157.67999268,180.00000000,-15.06142044
Simul_-45deg,-45,202.67999268,157.31997681,180.00000000,-15.15545273
Simul_-45deg,-45,203.03997803,156.95999146,180.00000000,-15.24169445
Simul_-45deg,-45,203.39999390,156.59999084,180.00000000,-15.31965637
Simul_-45deg,-45,203.75999451,156.23997498,180.00000000,-15.38883781
Simul_-45deg,-45,204.11997986,155.87998962,180.00000000,-15.52431107
Simul_-45deg,-45,204.47999573,155.51998901,180.00000000,-15.80029869
Simul_-45deg,-45,204.83998108,155.15998840,180.00000000,-16.06257439
Simul_-45deg,-45,205.19999695,154.79998779,180.00000000,-16.30741310
Simul_-45deg,-45,205.55998230,154.43998718,180.00000000,-16.53071976
Simul_-45deg,-45,205.91998291,154.07998657,180.00000000,-16.72832108
Simul_-45deg,-45,206.27999878,153.71998596,180.00000000,-16.97158813
Simul_-45deg,-45,206.63998413,153.35998535,180.00000000,-17.20056915
Simul_-45deg,-45,206.99998474,152.99998474,180.00000000,-17.38687706
Simul_-45deg,-45,207.35998535,152.63999939,180.00000000,-17.52428055
Simul_-45deg,-45,207.71998596,152.27998352,180.00000000,-17.60782433
Simul_-45deg,-45,208.07998657,151.91998291,180.00000000,-17.67602158
Simul_-45deg,-45,208.43998718,151.55999756,180.00000000,-17.85635757
Simul_-45deg,-45,208.79998779,151.19998169,180.00000000,-18.01627922
Simul_-45deg,-45,209.15998840,150.83999634,180.00000000,-18.15315437
Simul_-45deg,-45,209.51998901,150.47998047,180.00000000,-18.26457596
Simul_-45deg,-45,209.87998962,150.11999512,180.00000000,-18.34843636
Simul_-45deg,-45,210.23999023,149.75999451,180.00000000,-18.65132141
Simul_-45deg,-45,210.59999084,149.39997864,180.00000000,-19.07433701
Simul_-45deg,-45,210.95999146,149.03999329,180.00000000,-19.49470901
Simul_-45deg,-45,211.31999207,148.67999268,180.00000000,-19.90706635
Simul_-45deg,-45,211.67997742,148.31999207,180.00000000,-20.30446625
Simul_-45deg,-45,212.03999329,147.95999146,180.00000000,-20.68772125
Simul_-45deg,-45,212.39999390,147.59999084,180.00000000,-21.00945663
Simul_-45deg,-45,212.75997925,147.23999023,180.00000000,-21.07801437
Simul_-45deg,-45,213.11999512,146.88000488,180.00000000,-20.88149643
Simul_-45deg,-45,213.47998047,146.51998901,180.00000000,-20.45298386
Simul_-45deg,-45,213.83998108,146.15998840,180.00000000,-19.85424232
Simul_-45deg,-45,214.19999695,145.79998779,180.00000000,-18.99888611
Simul_-45deg,-45,214.55998230,145.43998718,180.00000000,-17.99211693
Simul_-45deg,-45,214.91999817,145.07998657,180.00000000,-17.00973701
Simul_-45deg,-45,215.27998352,144.72000122,180.00000000,-16.07611847
Simul_-45deg,-45,215.63998413,144.35998535,180.00000000,-15.19964027
Simul_-45deg,-45,216.00000000,143.99998474,180.00000000,-14.38111496
Simul_-45deg,-45,216.35998535,143.63998413,180.00000000,-13.68155289
Simul_-45deg,-45,216.71998596,143.27998352,180.00000000,-13.02167416
Simul_-45deg,-45,217.07998657,142.91999817,180.00000000,-12.39925575
Simul_-45deg,-45,217.43998718,142.55998230,180.00000000,-11.81151581
Simul_-45deg,-45,217.79998779,142.19998169,180.00000000,-11.25571060
Simul_-45deg,-45,218.15998840,141.83999634,180.00000000,-10.81443310
Simul_-45deg,-45,218.51998901,141.47998047,180.00000000,-10.49018764
Simul_-45deg,-45,218.87998962,141.11999512,180.00000000,-10.17057228
Simul_-45deg,-45,219.23999023,140.75997925,180.00000000,-9.85618401
Simul_-45deg,-45,219.59997559,140.39999390,180.00000000,-9.54749680
Simul_-45deg,-45,219.95999146,140.03999329,180.00000000,-9.24481964
Simul_-45deg,-45,220.31999207,139.67997742,180.00000000,-9.17800522
Simul_-45deg,-45,220.67997742,139.32000732,180.00000000,-9.13250446
Simul_-45deg,-45,221.03999329,138.95999146,180.00000000,-9.07905197
Simul_-45deg,-45,221.39997864,138.60000610,180.00000000,-9.01795673
Simul_-45deg,-45,221.75999451,138.23999023,180.00000000,-8.94952679
Simul_-45deg,-45,222.11999512,137.87998962,180.00000000,-8.96935844
Simul_-45deg,-45,222.47998047,137.51998901,180.00000000,-9.17740440
Simul_-45deg,-45,222.83999634,137.15998840,180.00000000,-9.38516617
Simul_-45deg,-45,223.19998169,136.79998779,180.00000000,-9.59205914
Simul_-45deg,-45,223.55998230,136.43998718,180.00000000,-9.79745483
Simul_-45deg,-45,223.91999817,136.07998657,180.00000000,-10.00063324
Simul_-45deg,-45,224.27998352,135.72000122,180.00000000,-10.41466522
Simul_-45deg,-45,224.63998413,135.36000061,180.00000000,-10.91335678
Simul_-45deg,-45,224.99998474,135.00000000,180.00000000,-11.44188690
Simul_-45deg,-45,225.35998535,134.63998413,180.00000000,-12.00399494
Simul_-45deg,-45,225.71998596,134.28001404,180.00000000,-12.60402298
Simul_-45deg,-45,226.07998657,133.91999817,180.00000000,-13.31009769
Simul_-45deg,-45,226.43998718,133.55998230,180.00000000,-14.31600952
Simul_-45deg,-45,226.79998779,133.20001221,180.00000000,-15.43952847
Simul_-45deg,-45,227.15998840,132.83998108,180.00000000,-16.70615959
Simul_-45deg,-45,227.51998901,132.47999573,180.00000000,-18.14482689
Simul_-45deg,-45,227.87998962,132.11999512,180.00000000,-19.78063011
Simul_-45deg,-45,228.23999023,131.75997925,180.00000000,-22.01000404
Simul_-45deg,-45,228.59999084,131.40000916,180.00000000,-24.12609291
Simul_-45deg,-45,228.95999146,131.03999329,180.00000000,-24.29053497
Simul_-45deg,-45,229.31997681,130.67999268,180.00000000,-22.31783676
Simul_-45deg,-45,229.67999268,130.31999207,180.00000000,-19.87600517
Simul_-45deg,-45,230.03999329,129.95997620,180.00000000,-17.63507462
Simul_-45deg,-45,230.39999390,129.59997559,180.00000000,-15.34657001
Simul_-45deg,-45,230.75997925,129.24000549,180.00000000,-13.47603226
Simul_-45deg,-45,231.11997986,128.87998962,180.00000000,-11.91152668
Simul_-45deg,-45,231.47999573,128.51998901,180.00000000,-10.57332611
Simul_-45deg,-45,231.83999634,128.15998840,180.00000000,-9.40696144
Simul_-45deg,-45,232.19999695,127.79998016,180.00000000,-8.33878326
Simul_-45deg,-45,232.55998230,127.43999481,180.00000000,-7.36008883
Simul_-45deg,-45,232.91998291,127.07999420,180.00000000,-6.47929668
Simul_-45deg,-45,233.27998352,126.71998596,180.00000000,-5.67883682
Simul_-45deg,-45,233.63999939,126.35998535,180.00000000,-4.94540596
Simul_-45deg,-45,234.00000000,125.99997711,180.00000000,-4.26869965
Simul_-45deg,-45,234.35998535,125.63999939,180.00000000,-3.79269099
Simul_-45deg,-45,234.71998596,125.27999115,180.00000000,-3.34075189
Simul_-45deg,-45,235.07998657,124.91998291,180.00000000,-2.91063190
Simul_-45deg,-45,235.44000244,124.55998230,180.00000000,-2.50040150
Simul_-45deg,-45,235.79997253,124.20000458,180.00000000,-2.10835171
Simul_-45deg,-45,236.15997314,123.84001160,180.00000000,-1.85262620
Simul_-45deg,-45,236.51998901,123.47998810,180.00000000,-1.75073802
Simul_-45deg,-45,236.87998962,123.11998749,180.00000000,-1.64858520
Simul_-45deg,-45,237.23999023,122.75997925,180.00000000,-1.54622972
Simul_-45deg,-45,237.59997559,122.40000153,180.00000000,-1.44375825
Simul_-45deg,-45,237.95997620,122.03999329,180.00000000,-1.34120798
Simul_-45deg,-45,238.31999207,121.68000793,180.00000000,-1.51074815
Simul_-45deg,-45,238.67999268,121.31998444,180.00000000,-1.71534705
Simul_-45deg,-45,239.03999329,120.95997620,180.00000000,-1.92072809
Simul_-45deg,-45,239.39997864,120.59999847,180.00000000,-2.12650347
Simul_-45deg,-45,239.75997925,120.23999786,180.00000000,-2.33227658
Simul_-45deg,-45,240.11997986,119.87998962,180.00000000,-2.62647891
Simul_-45deg,-45,240.47999573,119.51998138,180.00000000,-3.10643220
Simul_-45deg,-45,240.83999634,119.15998077,180.00000000,-3.59693480
Simul_-45deg,-45,241.19998169,118.80000305,180.00000000,-4.09475040
Simul_-45deg,-45,241.55998230,118.43999481,180.00000000,-4.59519148
Simul_-45deg,-45,241.91998291,118.07998657,180.00000000,-5.09136248
Simul_-45deg,-45,242.27999878,117.71998596,180.00000000,-5.64232779
Simul_-45deg,-45,242.63999939,117.35997772,180.00000000,-6.16923046
Simul_-45deg,-45,242.99996948,117.00000000,180.00000000,-6.62234879
Simul_-45deg,-45,243.35998535,116.63999176,180.00000000,-6.96935368
Simul_-45deg,-45,243.71998596,116.27999115,180.00000000,-7.17943382
Simul_-45deg,-45,244.07998657,115.91998291,180.00000000,-7.21058798
Simul_-45deg,-45,244.44000244,115.55997467,180.00000000,-7.02845097
Simul_-45deg,-45,244.79997253,115.19999695,180.00000000,-6.73259687
Simul_-45deg,-45,245.15998840,114.83999634,180.00000000,-6.34496880
Simul_-45deg,-45,245.51998901,114.47999573,180.00000000,-5.88966656
Simul_-45deg,-45,245.87998962,114.11998749,180.00000000,-5.38905716
Simul_-45deg,-45,246.24000549,113.75998688,180.00000000,-4.97805548
Simul_-45deg,-45,246.59997559,113.40000916,180.00000000,-4.62141466
Simul_-45deg,-45,246.95997620,113.04000092,180.00000000,-4.26614380
Simul_-45deg,-45,247.31999207,112.67999268,180.00000000,-3.91407275
Simul_-45deg,-45,247.67999268,112.31999207,180.00000000,-3.56657171
Simul_-45deg,-45,248.03999329,111.95998383,180.00000000,-3.26099849
Simul_-45deg,-45,248.39997864,111.60000610,180.00000000,-3.24841022
Simul_-45deg,-45,248.75997925,111.23999786,180.00000000,-3.23483086
Simul_-45deg,-45,249.11999512,110.87999725,180.00000000,-3.22026944
Simul_-45deg,-45,249.47999573,110.51998901,180.00000000,-3.20473862
Simul_-45deg,-45,249.83996582,110.16001129,180.00000000,-3.18824720
Simul_-45deg,-45,250.19998169,109.80000305,180.00000000,-3.37593603
Simul_-45deg,-45,250.55998230,109.44000244,180.00000000,-3.73795772
Simul_-45deg,-45,250.91998291,109.07999420,180.00000000,-4.11417723
Simul_-45deg,-45,251.27999878,108.71998596,180.00000000,-4.50560284
Simul_-45deg,-45,251.63996887,108.36000824,180.00000000,-4.91323280
Simul_-45deg,-45,251.99998474,108.00000763,180.00000000,-5.33831692
Simul_-45deg,-45,252.35998535,107.63999939,180.00000000,-6.11724138
Simul_-45deg,-45,252.71998596,107.27999115,180.00000000,-6.95901394
Simul_-45deg,-45,253.08000183,106.91999054,180.00000000,-7.87047815
Simul_-45deg,-45,253.43997192,106.56000519,180.00000000,-8.85692215
Simul_-45deg,-45,253.79997253,106.20000458,180.00000000,-9.91918564
Simul_-45deg,-45,254.15998840,105.83999634,180.00000000,-11.04865837
Simul_-45deg,-45,254.51998901,105.47999573,180.00000000,-12.14541626
Simul_-45deg,-45,254.87998962,105.11998749,180.00000000,-13.03632927
Simul_-45deg,-45,255.23997498,104.76000977,180.00000000,-13.50685120
Simul_-45deg,-45,255.59997559,104.40000153,180.00000000,-13.40013504
Simul_-45deg,-45,255.95999146,104.03999329,180.00000000,-12.75476551
Simul_-45deg,-45,256.31997681,103.67999268,180.00000000,-11.80554008
Simul_-45deg,-45,256.67999268,103.31997681,180.00000000,-10.79837608
Simul_-45deg,-45,257.03997803,102.95999908,180.00000000,-9.80234623
Simul_-45deg,-45,257.39999390,102.59999847,180.00000000,-8.84934330
Simul_-45deg,-45,257.75997925,102.23999786,180.00000000,-7.95215368
Simul_-45deg,-45,258.11999512,101.87998962,180.00000000,-7.23387909
Simul_-45deg,-45,258.48001099,101.51998901,180.00000000,-6.78770638
Simul_-45deg,-45,258.83996582,101.16000366,180.00000000,-6.35888481
Simul_-45deg,-45,259.19998169,100.79999542,180.00000000,-5.94651127
Simul_-45deg,-45,259.55999756,100.43999481,180.00000000,-5.54977608
Simul_-45deg,-45,259.91998291,100.07998657,180.00000000,-5.16781807
Simul_-45deg,-45,260.27999878,99.71997833,180.00000000,-5.06502151
Simul_-45deg,-45,260.63998413,99.36000061,180.00000000,-5.03808975
Simul_-45deg,-45,260.99996948,98.99999237,180.00000000,-5.00958967
Simul_-45deg,-45,261.35998535,98.63999176,180.00000000,-4.97955275
Simul_-45deg,-45,261.72000122,98.27998352,180.00000000,-4.94801283
Simul_-45deg,-45,262.07998657,97.92000580,180.00000000,-4.95871305
Simul_-45deg,-45,262.43997192,97.56000519,180.00000000,-5.11808586
Simul_-45deg,-45,262.79998779,97.19999695,180.00000000,-5.27064705
Simul_-45deg,-45,263.16000366,96.83999634,180.00000000,-5.41542339
Simul_-45deg,-45,263.51998901,96.47998047,180.00000000,-5.55144739
Simul_-45deg,-45,263.87997437,96.12000275,180.00000000,-5.67770433
Simul_-45deg,-45,264.23999023,95.76000214,180.00000000,-5.75811386
Simul_-45deg,-45,264.59997559,95.39999390,180.00000000,-5.79807472
Simul_-45deg,-45,264.95999146,95.03999329,180.00000000,-5.81219244
Simul_-45deg,-45,265.32000732,94.67998505,180.00000000,-5.80021620
Simul_-45deg,-45,265.67996216,94.31999969,180.00000000,-5.76236343
Simul_-45deg,-45,266.03997803,93.95999908,180.00000000,-5.68857479
Simul_-45deg,-45,266.39999390,93.59999084,180.00000000,-5.51312828
Simul_-45deg,-45,266.75997925,93.23999023,180.00000000,-5.32969713
Simul_-45deg,-45,267.11999512,92.87998962,180.00000000,-5.13954687
Simul_-45deg,-45,267.47998047,92.52001190,180.00000000,-4.94385052
Simul_-45deg,-45,267.83996582,92.16000366,180.00000000,-4.74366379
Simul_-45deg,-45,268.19998169,91.79999542,180.00000000,-4.60989380
Simul_-45deg,-45,268.55999756,91.43999481,180.00000000,-4.53115368
Simul_-45deg,-45,268.91998291,91.07998657,180.00000000,-4.45215988
Simul_-45deg,-45,269.27996826,90.72000885,180.00000000,-4.37295389
Simul_-45deg,-45,269.63998413,90.36000061,180.00000000,-4.29355764
Simul_-45deg,-45,270.00000000,90.00000000,180.00000000,-4.21401978
Simul_-45deg,-45,270.35998535,89.63999176,180.00000000,-4.42578506
Simul_-45deg,-45,270.72000122,89.27998352,180.00000000,-4.64031649
Simul_-45deg,-45,271.07998657,88.92000580,180.00000000,-4.85745621
Simul_-45deg,-45,271.43997192,88.56000519,180.00000000,-5.07709599
Simul_-45deg,-45,271.79998779,88.19999695,180.00000000,-5.29901075
Simul_-45deg,-45,272.16000366,87.83998871,180.00000000,-5.66797447
Simul_-45deg,-45,272.51998901,87.47998810,180.00000000,-6.24131870
