scenario,lens_angle_deg,vertical_angle_deg,theta_deg,phi_deg,gain_db
Simul_+15deg,15,21.59999847,21.59999657,0.00000000,0.69222480
Simul_+15deg,15,21.95999908,21.95999527,0.00000000,0.72062141
Simul_+15deg,15,22.31999779,22.31999969,0.00000000,0.74438739
Simul_+15deg,15,22.67999840,22.67999649,0.00000000,0.76811600
Simul_+15deg,15,23.03999901,23.04000282,0.00000000,0.79253781
Simul_+15deg,15,23.39999771,23.39999390,0.00000000,0.81763935
Simul_+15deg,15,23.75999832,23.75999641,0.00000000,0.84340882
Simul_+15deg,15,24.11999893,24.11999702,0.00000000,0.87385368
Simul_+15deg,15,24.47999954,24.48000336,0.00000000,0.91316199
Simul_+15deg,15,24.83999825,24.84000015,0.00000000,0.95335537
Simul_+15deg,15,25.19999886,25.19999886,0.00000000,0.99440861
Simul_+15deg,15,25.55999947,25.56000137,0.00000000,1.03629279
Simul_+15deg,15,25.91999817,25.92000008,0.00000000,1.07898104
Simul_+15deg,15,26.27999878,26.28000259,0.00000000,1.05931866
Simul_+15deg,15,26.63999939,26.63999557,0.00000000,1.02305293
Simul_+15deg,15,27.00000000,26.99999809,0.00000000,0.98833811
Simul_+15deg,15,27.35999870,27.35999870,0.00000000,0.95521677
Simul_+15deg,15,27.71999931,27.71999931,0.00000000,0.92372584
Simul_+15deg,15,28.07999802,28.08000183,0.00000000,0.87333846
Simul_+15deg,15,28.43999863,28.43999672,0.00000000,0.75105000
Simul_+15deg,15,28.79999924,28.80000305,0.00000000,0.62780190
Simul_+15deg,15,29.15999794,29.15999794,0.00000000,0.50362247
Simul_+15deg,15,29.51999664,29.51999664,0.00000000,0.37852779
Simul_+15deg,15,29.87999916,29.88000298,0.00000000,0.25254506
Simul_+15deg,15,30.23999786,30.23999786,0.00000000,0.11454664
Simul_+15deg,15,30.59999657,30.59999657,0.00000000,-0.03079023
Simul_+15deg,15,30.95999908,30.95999908,0.00000000,-0.17810190
Simul_+15deg,15,31.31999779,31.31999779,0.00000000,-0.32741788
Simul_+15deg,15,31.67999649,31.67999268,0.00000000,-0.47876772
Simul_+15deg,15,32.03999710,32.03999710,0.00000000,-0.63483667
Simul_+15deg,15,32.39999771,32.39999771,0.00000000,-0.81431174
Simul_+15deg,15,32.75999832,32.75999832,0.00000000,-0.99608731
Simul_+15deg,15,33.11999893,33.11999893,0.00000000,-1.18013394
Simul_+15deg,15,33.47999573,33.47999573,0.00000000,-1.36640453
Simul_+15deg,15,33.84000015,33.83999634,0.00000000,-1.55483794
Simul_+15deg,15,34.19999695,34.20000076,0.00000000,-1.80233479
Simul_+15deg,15,34.55999756,34.56000137,0.00000000,-2.10100126
Simul_+15deg,15,34.91999817,34.92000198,0.00000000,-2.40624475
Simul_+15deg,15,35.27999878,35.27999878,0.00000000,-2.71791983
Simul_+15deg,15,35.63999557,35.63999557,0.00000000,-3.03579140
Simul_+15deg,15,36.00000000,36.00000000,0.00000000,-3.35947275
Simul_+15deg,15,36.35999680,36.36000061,0.00000000,-3.79750490
Simul_+15deg,15,36.71999741,36.71999359,0.00000000,-4.24775314
Simul_+15deg,15,37.07999802,37.07999420,0.00000000,-4.70902967
Simul_+15deg,15,37.43999863,37.43999481,0.00000000,-5.17932463
Simul_+15deg,15,37.79999542,37.79999161,0.00000000,-5.65560913
Simul_+15deg,15,38.15999985,38.15999985,0.00000000,-6.14691830
Simul_+15deg,15,38.51999664,38.51999664,0.00000000,-6.64579296
Simul_+15deg,15,38.88000107,38.88000107,0.00000000,-7.12213516
Simul_+15deg,15,39.23999786,39.23999786,0.00000000,-7.56046820
Simul_+15deg,15,39.59999847,39.59999847,0.00000000,-7.94229460
Simul_+15deg,15,39.95999908,39.95999527,0.00000000,-8.24739552
Simul_+15deg,15,40.31999969,40.31999969,0.00000000,-8.43415451
Simul_+15deg,15,40.67999649,40.67999649,0.00000000,-8.50603294
Simul_+15deg,15,41.03999710,41.03999710,0.00000000,-8.46004295
Simul_+15deg,15,41.39999771,41.39999390,0.00000000,-8.29983044
Simul_+15deg,15,41.75999451,41.75999451,0.00000000,-8.03741837
Simul_+15deg,15,42.11999893,42.11999893,0.00000000,-7.71020699
Simul_+15deg,15,42.47999573,42.47999573,0.00000000,-7.36547232
Simul_+15deg,15,42.83999634,42.83999634,0.00000000,-6.98183918
Simul_+15deg,15,43.19999695,43.19999695,0.00000000,-6.57095385
Simul_+15deg,15,43.55999756,43.55999756,0.00000000,-6.14270401
Simul_+15deg,15,43.91999817,43.91999817,0.00000000,-5.70511627
Simul_+15deg,15,44.27999878,44.27999878,0.00000000,-5.39524603
Simul_+15deg,15,44.63999557,44.63999557,0.00000000,-5.11821747
Simul_+15deg,15,45.00000000,45.00000000,0.00000000,-4.83796549
Simul_+15deg,15,45.35999680,45.35999680,0.00000000,-4.55612707
Simul_+15deg,15,45.71999741,45.71999741,0.00000000,-4.27405596
Simul_+15deg,15,46.07999802,46.07999802,0.00000000,-4.04281330
Simul_+15deg,15,46.43999863,46.43999863,0.00000000,-3.98345661
Simul_+15deg,15,46.79999542,46.79999542,0.00000000,-3.91854787
Simul_+15deg,15,47.15999985,47.15999985,0.00000000,-3.84834433
Simul_+15deg,15,47.51999664,47.52000046,0.00000000,-3.77311254
Simul_+15deg,15,47.87999725,47.87999725,0.00000000,-3.69313502
Simul_+15deg,15,48.23999786,48.23999786,0.00000000,-3.77081442
Simul_+15deg,15,48.59999847,48.59999847,0.00000000,-3.92562032
Simul_+15deg,15,48.95999908,48.96000290,0.00000000,-4.07600307
Simul_+15deg,15,49.31999588,49.31999588,0.00000000,-4.22128010
Simul_+15deg,15,49.67999649,49.67999649,0.00000000,-4.36075115
Simul_+15deg,15,50.03999710,50.03999710,0.00000000,-4.51654291
Simul_+15deg,15,50.39999771,50.39999771,0.00000000,-4.85334206
Simul_+15deg,15,50.75999451,50.75999832,0.00000000,-5.19108057
Simul_+15deg,15,51.11999893,51.11999893,0.00000000,-5.52769232
Simul_+15deg,15,51.47999573,51.47999573,0.00000000,-5.86062050
Simul_+15deg,15,51.83999634,51.84000015,0.00000000,-6.18672562
Simul_+15deg,15,52.19999695,52.19999695,0.00000000,-6.51174068
Simul_+15deg,15,52.55999756,52.55999756,0.00000000,-6.82479143
Simul_+15deg,15,52.91999435,52.91999817,0.00000000,-7.11043835
Simul_+15deg,15,53.27999878,53.27999878,0.00000000,-7.36136436
Simul_+15deg,15,53.63999557,53.63999557,0.00000000,-7.57012463
Simul_+15deg,15,54.00000000,54.00000000,0.00000000,-7.72970390
Simul_+15deg,15,54.35999680,54.35999680,0.00000000,-7.53093004
Simul_+15deg,15,54.71999741,54.71999741,0.00000000,-7.27581501
Simul_+15deg,15,55.07999802,55.07999802,0.00000000,-6.97421122
Simul_+15deg,15,55.43999863,55.43999863,0.00000000,-6.63612080
Simul_+15deg,15,55.79999542,55.79999924,0.00000000,-6.27094173
Simul_+15deg,15,56.15999603,56.15999603,0.00000000,-5.75923061
Simul_+15deg,15,56.51999664,56.51999664,0.00000000,-5.08368444
Simul_+15deg,15,56.87999725,56.87999725,0.00000000,-4.41892624
Simul_+15deg,15,57.23999786,57.23999786,0.00000000,-3.77342272
Simul_+15deg,15,57.59999847,57.59999847,0.00000000,-3.15172458
Simul_+15deg,15,57.95999908,57.95999908,0.00000000,-2.55587721
Simul_+15deg,15,58.31999588,58.31999588,0.00000000,-1.81409419
Simul_+15deg,15,58.67999649,58.67999649,0.00000000,-1.07175612
Simul_+15deg,15,59.03999329,59.03999329,0.00000000,-0.35840437
Simul_+15deg,15,59.39999390,59.39999390,0.00000000,0.32207444
Simul_+15deg,15,59.75999832,59.75999832,0.00000000,0.96872532
Simul_+15deg,15,60.11999893,60.11999893,0.00000000,1.63229167
Simul_+15deg,15,60.47999573,60.47999573,0.00000000,2.36438775
Simul_+15deg,15,60.83999634,60.83999634,0.00000000,3.06226969
Simul_+15deg,15,61.19999313,61.19999313,0.00000000,3.72476101
Simul_+15deg,15,61.56000137,61.56000137,0.00000000,4.35253096
Simul_+15deg,15,61.91999817,61.91999817,0.00000000,4.94714069
Simul_+15deg,15,62.27999878,62.27999878,0.00000000,5.58781433
Simul_+15deg,15,62.63999557,62.63999557,0.00000000,6.21633482
Simul_+15deg,15,62.99999619,62.99999619,0.00000000,6.81164551
Simul_+15deg,15,63.35999298,63.35999298,0.00000000,7.37579823
Simul_+15deg,15,63.71999741,63.71999741,0.00000000,7.91099167
Simul_+15deg,15,64.07999420,64.07999420,0.00000000,8.42748737
Simul_+15deg,15,64.43999481,64.43999481,0.00000000,8.94582176
Simul_+15deg,15,64.79999542,64.79999542,0.00000000,9.43855381
Simul_+15deg,15,65.15999603,65.15999603,0.00000000,9.90769100
Simul_+15deg,15,65.51999664,65.51999664,0.00000000,10.35509586
Simul_+15deg,15,65.87999725,65.87999725,0.00000000,10.78246498
Simul_+15deg,15,66.23999786,66.23999786,0.00000000,11.17859840
Simul_+15deg,15,66.59999847,66.59999847,0.00000000,11.55201912
Simul_+15deg,15,66.95999146,66.95999146,0.00000000,11.91050053
Simul_+15deg,15,67.31999207,67.31999207,0.00000000,12.25514889
Simul_+15deg,15,67.68000031,67.68000031,0.00000000,12.58698845
Simul_+15deg,15,68.04000092,68.04000092,0.00000000,12.90121937
Simul_+15deg,15,68.39999390,68.39999390,0.00000000,13.16076279
Simul_+15deg,15,68.75999451,68.75999451,0.00000000,13.41296101
Simul_+15deg,15,69.11999512,69.11999512,0.00000000,13.65818977
Simul_+15deg,15,69.47999573,69.47999573,0.00000000,13.89682865
Simul_+15deg,15,69.83999634,69.83999634,0.00000000,14.12921810
Simul_+15deg,15,70.19999695,70.19999695,0.00000000,14.32429886
Simul_+15deg,15,70.55999756,70.55999756,0.00000000,14.49198341
Simul_+15deg,15,70.91999817,70.91999817,0.00000000,14.65826893
Simul_+15deg,15,71.27999115,71.27999115,0.00000000,14.82307625
Simul_+15deg,15,71.63999939,71.63999939,0.00000000,14.98634243
Simul_+15deg,15,72.00000000,72.00000000,0.00000000,15.14801025
Simul_+15deg,15,72.36000061,72.36000061,0.00000000,15.25912094
Simul_+15deg,15,72.71999359,72.71999359,0.00000000,15.37293243
Simul_+15deg,15,73.07999420,73.07999420,0.00000000,15.48916340
Simul_+15deg,15,73.43999481,73.43999481,0.00000000,15.60755157
Simul_+15deg,15,73.79999542,73.79999542,0.00000000,15.72784424
Simul_+15deg,15,74.15999603,74.15999603,0.00000000,15.82826710
Simul_+15deg,15,74.51999664,74.51999664,0.00000000,15.90545273
Simul_+15deg,15,74.87999725,74.87999725,0.00000000,15.98690605
Simul_+15deg,15,75.23999023,75.23999023,0.00000000,16.07236862
Simul_+15deg,15,75.59999084,75.59999084,0.00000000,16.16157532
Simul_+15deg,15,75.95999908,75.95999908,0.00000000,16.25427246
Simul_+15deg,15,76.31999969,76.31999969,0.00000000,16.29749680
Simul_+15deg,15,76.67999268,76.67999268,0.00000000,16.33793068
Simul_+15deg,15,77.03999329,77.03999329,0.00000000,16.38209343
Simul_+15deg,15,77.39999390,77.39999390,0.00000000,16.42986679
Simul_+15deg,15,77.76000214,77.76000214,0.00000000,16.48113251
Simul_+15deg,15,78.11999512,78.11999512,0.00000000,16.51068115
Simul_+15deg,15,78.47999573,78.47999573,0.00000000,16.49251747
Simul_+15deg,15,78.83999634,78.83999634,0.00000000,16.47639275
Simul_+15deg,15,79.19999695,79.19999695,0.00000000,16.46232986
Simul_+15deg,15,79.55998993,79.55998993,0.00000000,16.45034981
Simul_+15deg,15,79.91999817,79.91999817,0.00000000,16.44046974
Simul_+15deg,15,80.27999878,80.27999878,0.00000000,16.36869431
Simul_+15deg,15,80.63999939,80.63999939,0.00000000,16.27860260
Simul_+15deg,15,80.99999237,80.99999237,0.00000000,16.18823242
Simul_+15deg,15,81.35999298,81.35999298,0.00000000,16.09760475
Simul_+15deg,15,81.72000122,81.72000122,0.00000000,16.00674057
Simul_+15deg,15,82.07999420,82.07999420,0.00000000,15.90027428
Simul_+15deg,15,82.43999481,82.43999481,0.00000000,15.73834515
Simul_+15deg,15,82.79999542,82.79999542,0.00000000,15.57392311
Simul_+15deg,15,83.15999603,83.15999603,0.00000000,15.40696621
Simul_+15deg,15,83.51998901,83.51998901,0.00000000,15.23742771
Simul_+15deg,15,83.87999725,83.87999725,0.00000000,15.06524563
Simul_+15deg,15,84.23999786,84.23999786,0.00000000,14.86546993
Simul_+15deg,15,84.59999847,84.59999847,0.00000000,14.65032387
Simul_+15deg,15,84.95999146,84.95999146,0.00000000,14.43232632
Simul_+15deg,15,85.31999207,85.31999207,0.00000000,14.21159649
Simul_+15deg,15,85.67999268,85.67999268,0.00000000,13.98830032
Simul_+15deg,15,86.04000092,86.04000092,0.00000000,13.76258755
Simul_+15deg,15,86.39999390,86.39999390,0.00000000,13.53484631
Simul_+15deg,15,86.75999451,86.75999451,0.00000000,13.30657482
Simul_+15deg,15,87.11999512,87.11999512,0.00000000,13.07837105
Simul_+15deg,15,87.47999573,87.47999573,0.00000000,12.85093784
Simul_+15deg,15,87.83999634,87.83999634,0.00000000,12.62505341
Simul_+15deg,15,88.19999695,88.19999695,0.00000000,12.40554428
Simul_+15deg,15,88.55999756,88.55999756,0.00000000,12.19062805
Simul_+15deg,15,88.91999817,88.91999817,0.00000000,11.97741508
Simul_+15deg,15,89.27999115,89.27999115,0.00000000,11.76671982
Simul_+15deg,15,89.63999176,89.63999176,0.00000000,11.55947208
Simul_+15deg,15,90.00000000,90.00000000,0.00000000,11.35671711
Simul_+15deg,15,90.35999298,90.35999298,0.00000000,11.12527466
Simul_+15deg,15,90.71999359,90.71999359,0.00000000,10.89231396
Simul_+15deg,15,91.07999420,91.07999420,0.00000000,10.65828514
Simul_+15deg,15,91.43999481,91.43999481,0.00000000,10.42375088
Simul_+15deg,15,91.79999542,91.79999542,0.00000000,10.18933868
Simul_+15deg,15,92.15999603,92.15999603,0.00000000,9.91909122
Simul_+15deg,15,92.51999664,92.51999664,0.00000000,9.59660816
Simul_+15deg,15,92.87999725,92.87999725,0.00000000,9.26467800
Simul_+15deg,15,93.23999023,93.23999023,0.00000000,8.92304707
Simul_+15deg,15,93.59999084,93.59999084,0.00000000,8.57149696
Simul_+15deg,15,93.95999908,93.95999908,0.00000000,8.20992851
Simul_+15deg,15,94.31999969,94.31999969,0.00000000,7.75399923
Simul_+15deg,15,94.67999268,94.67999268,0.00000000,7.26473618
Simul_+15deg,15,95.03999329,95.03999329,0.00000000,6.74991798
Simul_+15deg,15,95.39999390,95.39999390,0.00000000,6.20730639
Simul_+15deg,15,95.75999451,95.75999451,0.00000000,5.63456917
Simul_+15deg,15,96.11999512,96.11999512,0.00000000,5.02538967
Simul_+15deg,15,96.47999573,96.47999573,0.00000000,4.37108612
Simul_+15deg,15,96.83999634,96.83999634,0.00000000,3.67507792
Simul_+15deg,15,97.19999695,97.19999695,0.00000000,2.93453979
Simul_+15deg,15,97.55998993,97.55998993,0.00000000,2.14771414
Simul_+15deg,15,97.91999817,97.91999817,0.00000000,1.31546569
Simul_+15deg,15,98.27999878,98.27999878,0.00000000,0.60567570
Simul_+15deg,15,98.63999176,98.63999176,0.00000000,-0.06637932
Simul_+15deg,15,98.99999237,98.99999237,0.00000000,-0.72777992
Simul_+15deg,15,99.35999298,99.35999298,0.00000000,-1.35314333
Simul_+15deg,15,99.71999359,99.71999359,0.00000000,-1.90717745
Simul_+15deg,15,100.07999420,100.07999420,0.00000000,-2.30148935
Simul_+15deg,15,100.43999481,100.43999481,0.00000000,-2.44939375
Simul_+15deg,15,100.79999542,100.79999542,0.00000000,-2.53779650
Simul_+15deg,15,101.15999603,101.15999603,0.00000000,-2.56293535
Simul_+15deg,15,101.51998901,101.51998901,0.00000000,-2.52371049
Simul_+15deg,15,101.87999725,101.87999725,0.00000000,-2.42183495
Simul_+15deg,15,102.23999786,102.23999786,0.00000000,-2.43858957
Simul_+15deg,15,102.59999847,102.59999847,0.00000000,-2.53142977
Simul_+15deg,15,102.95999146,102.95999146,0.00000000,-2.62028480
Simul_+15deg,15,103.31999207,103.31999207,0.00000000,-2.70487118
Simul_+15deg,15,103.67999268,103.67999268,0.00000000,-2.78488970
Simul_+15deg,15,104.03999329,104.03999329,0.00000000,-2.91134548
Simul_+15deg,15,104.39999390,104.39999390,0.00000000,-3.45724082
Simul_+15deg,15,104.75999451,104.75999451,0.00000000,-4.02290010
Simul_+15deg,15,105.11999512,105.11999512,0.00000000,-4.60601950
Simul_+15deg,15,105.47999573,105.47999573,0.00000000,-5.20238304
Simul_+15deg,15,105.83998871,105.83998871,0.00000000,-5.80481577
Simul_+15deg,15,106.19999695,106.19999695,0.00000000,-6.73347092
Simul_+15deg,15,106.55999756,106.55999756,0.00000000,-7.97798347
Simul_+15deg,15,106.91999054,106.91999054,0.00000000,-9.23430061
Simul_+15deg,15,107.27999115,107.27999115,0.00000000,-10.35692406
Simul_+15deg,15,107.63999176,107.63999176,0.00000000,-11.09100342
Simul_+15deg,15,108.00000000,108.00000000,0.00000000,-11.17441559
Simul_+15deg,15,108.35999298,108.35999298,0.00000000,-11.34017467
Simul_+15deg,15,108.71999359,108.71999359,0.00000000,-10.73010063
Simul_+15deg,15,109.07999420,109.07999420,0.00000000,-9.60429955
Simul_+15deg,15,109.43999481,109.43999481,0.00000000,-8.28312683
Simul_+15deg,15,109.79998779,109.79998779,0.00000000,-6.96005392
Simul_+15deg,15,110.15999603,110.15999603,0.00000000,-6.00053692
Simul_+15deg,15,110.51999664,110.51999664,0.00000000,-5.38145494
Simul_+15deg,15,110.87999725,110.87999725,0.00000000,-4.72915792
Simul_+15deg,15,111.23999023,111.23999023,0.00000000,-4.06737041
Simul_+15deg,15,111.59999084,111.59999084,0.00000000,-3.41186500
Simul_+15deg,15,111.95999908,111.95999908,0.00000000,-2.77231264
Simul_+15deg,15,112.31999207,112.31999207,0.00000000,-2.65843248
Simul_+15deg,15,112.67999268,112.67999268,0.00000000,-2.58215618
Simul_+15deg,15,113.03999329,113.03999329,0.00000000,-2.47903776
Simul_+15deg,15,113.39999390,113.39999390,0.00000000,-2.35098433
Simul_+15deg,15,113.75999451,113.75999451,0.00000000,-2.20019960
Simul_+15deg,15,114.11999512,114.11999512,0.00000000,-2.19608188
Simul_+15deg,15,114.47999573,114.47999573,0.00000000,-2.51732635
Simul_+15deg,15,114.83999634,114.83999634,0.00000000,-2.83293295
Simul_+15deg,15,115.19999695,115.19999695,0.00000000,-3.13969898
Simul_+15deg,15,115.55998993,115.55998993,0.00000000,-3.43379998
Simul_+15deg,15,115.91999817,115.91999817,0.00000000,-3.71092916
Simul_+15deg,15,116.27999115,116.27999115,0.00000000,-4.23135614
Simul_+15deg,15,116.63999176,116.63999176,0.00000000,-4.84189558
Simul_+15deg,15,117.00000000,117.00000000,0.00000000,-5.46699476
Simul_+15deg,15,117.35999298,117.35999298,0.00000000,-6.09827805
Simul_+15deg,15,117.72000122,117.72000122,0.00000000,-6.72261238
Simul_+15deg,15,118.07998657,118.07998657,0.00000000,-7.32162046
Simul_+15deg,15,118.43999481,118.43999481,0.00000000,-7.88027000
Simul_+15deg,15,118.79998779,118.79998779,0.00000000,-8.36768055
Simul_+15deg,15,119.15999603,119.15999603,0.00000000,-8.74858379
Simul_+15deg,15,119.51999664,119.51999664,0.00000000,-8.98815727
Simul_+15deg,15,119.87998962,119.87998962,0.00000000,-9.06069565
Simul_+15deg,15,120.23999786,120.23999786,0.00000000,-8.94775009
Simul_+15deg,15,120.59999084,120.59999084,0.00000000,-8.72893810
Simul_+15deg,15,120.95999146,120.95999146,0.00000000,-8.43538475
Simul_+15deg,15,121.31999969,121.31999969,0.00000000,-8.08192062
Simul_+15deg,15,121.67999268,121.67999268,0.00000000,-7.68351173
Simul_+15deg,15,122.03999329,122.03999329,0.00000000,-7.28329754
Simul_+15deg,15,122.39998627,122.39998627,0.00000000,-7.09927654
Simul_+15deg,15,122.75999451,122.75999451,0.00000000,-6.90031052
Simul_+15deg,15,123.12000275,123.12000275,0.00000000,-6.68872309
Simul_+15deg,15,123.47998810,123.47998810,0.00000000,-6.46669340
Simul_+15deg,15,123.83999634,123.83999634,0.00000000,-6.23622990
Simul_+15deg,15,124.19998932,124.19998932,0.00000000,-6.20263004
Simul_+15deg,15,124.55999756,124.55999756,0.00000000,-6.31962776
Simul_+15deg,15,124.91998291,124.91998291,0.00000000,-6.42155552
Simul_+15deg,15,125.27999115,125.27999115,0.00000000,-6.50726414
Simul_+15deg,15,125.63999939,125.63999939,0.00000000,-6.57572508
Simul_+15deg,15,125.99999237,125.99999237,0.00000000,-6.62608910
Simul_+15deg,15,126.35999298,126.35999298,0.00000000,-7.02084446
Simul_+15deg,15,126.71998596,126.71998596,0.00000000,-7.41224289
Simul_+15deg,15,127.07999420,127.07999420,0.00000000,-7.79562235
Simul_+15deg,15,127.43999481,127.43999481,0.00000000,-8.16512775
Simul_+15deg,15,127.79998779,127.79998779,0.00000000,-8.51369095
Simul_+15deg,15,128.15998840,128.15998840,0.00000000,-8.93762493
Simul_+15deg,15,128.51998901,128.51998901,0.00000000,-9.47829056
Simul_+15deg,15,128.87998962,128.87998962,0.00000000,-10.00251293
Simul_+15deg,15,129.24000549,129.24000549,0.00000000,-10.49398994
Simul_+15deg,15,129.59999084,129.59999084,0.00000000,-10.93217087
Simul_+15deg,15,129.95999146,129.95999146,0.00000000,-11.29327583
Simul_+15deg,15,130.31999207,130.31999207,0.00000000,-11.66906357
Simul_+15deg,15,130.67999268,130.67999268,0.00000000,-11.97809124
Simul_+15deg,15,131.03999329,131.03999329,0.00000000,-12.18805504
Simul_+15deg,15,131.39999390,131.39999390,0.00000000,-12.28318214
Simul_+15deg,15,131.75999451,131.75999451,0.00000000,-12.25573730
Simul_+15deg,15,132.11999512,132.11999512,0.00000000,-12.19399452
Simul_+15deg,15,132.47999573,132.47999573,0.00000000,-12.21790791
Simul_+15deg,15,132.83998108,132.83998108,0.00000000,-12.16947937
Simul_+15deg,15,133.19999695,133.19999695,0.00000000,-12.05107594
Simul_+15deg,15,133.55999756,133.55999756,0.00000000,-11.86823750
Simul_+15deg,15,133.91998291,133.91998291,0.00000000,-11.62885761
Simul_+15deg,15,134.27999878,134.27999878,0.00000000,-11.60625839
Simul_+15deg,15,134.63998413,134.63998413,0.00000000,-11.62837505
Simul_+15deg,15,135.00000000,135.00000000,0.00000000,-11.62095070
Simul_+15deg,15,135.36000061,135.36000061,0.00000000,-11.58413410
Simul_+15deg,15,135.71998596,135.71998596,0.00000000,-11.51866436
Simul_+15deg,15,136.08000183,136.08000183,0.00000000,-11.48734570
Simul_+15deg,15,136.43998718,136.43998718,0.00000000,-11.65711403
Simul_+15deg,15,136.79998779,136.79998779,0.00000000,-11.81961632
Simul_+15deg,15,137.16000366,137.16000366,0.00000000,-11.97375107
Simul_+15deg,15,137.51998901,137.51998901,0.00000000,-12.11835670
Simul_+15deg,15,137.87998962,137.87998962,0.00000000,-12.25227451
Simul_+15deg,15,138.23999023,138.23999023,0.00000000,-12.48063946
Simul_+15deg,15,138.59999084,138.59999084,0.00000000,-12.76375675
Simul_+15deg,15,138.95999146,138.95999146,0.00000000,-13.05091286
Simul_+15deg,15,139.31999207,139.31999207,0.00000000,-13.34160614
Simul_+15deg,15,139.67999268,139.67999268,0.00000000,-13.63519192
Simul_+15deg,15,140.03999329,140.03999329,0.00000000,-13.95107365
